Episode,Step,Return,Algorithm
37112,16,-16.0,ppo
37113,13,-13.0,ppo
37114,14,-14.0,ppo
37115,16,-16.0,ppo
37116,8,-9.0,ppo
37117,13,-13.0,ppo
37118,6,-9.0,ppo
37119,14,-14.0,ppo
37120,13,-13.0,ppo
37121,8,-9.0,ppo
37122,16,-16.0,ppo
37123,16,-16.0,ppo
37124,15,-15.0,ppo
37125,16,-16.0,ppo
37126,14,-14.0,ppo
37127,20,-20.0,ppo
37128,12,-10.0,ppo
37129,14,-14.0,ppo
37130,14,-14.0,ppo
37131,15,-15.0,ppo
37132,17,-17.0,ppo
37133,16,-16.0,ppo
37134,13,-13.0,ppo
37135,15,-15.0,ppo
37136,16,-16.0,ppo
37137,13,-13.0,ppo
37138,17,-17.0,ppo
37139,15,-15.0,ppo
37140,15,-15.0,ppo
37141,16,-16.0,ppo
37142,14,-14.0,ppo
37143,20,-20.0,ppo
37144,15,-15.0,ppo
37145,14,-14.0,ppo
37146,15,-15.0,ppo
37147,12,-12.0,ppo
37148,13,-13.0,ppo
37149,12,-12.0,ppo
37150,7,-9.0,ppo
37151,10,-9.0,ppo
37152,7,-9.0,ppo
37153,7,-9.0,ppo
37154,8,-9.0,ppo
37155,14,-14.0,ppo
37156,12,-12.0,ppo
37157,9,-9.0,ppo
37158,7,-9.0,ppo
37159,14,-14.0,ppo
37160,20,-20.0,ppo
37161,15,-15.0,ppo
37162,14,-14.0,ppo
37163,22,-22.0,ppo
37164,11,-9.0,ppo
37165,13,-13.0,ppo
37166,12,-12.0,ppo
37167,17,-17.0,ppo
37168,5,-9.0,ppo
37169,6,-9.0,ppo
37170,13,-13.0,ppo
37171,14,-14.0,ppo
37172,8,-9.0,ppo
37173,6,-9.0,ppo
37174,13,-13.0,ppo
37175,12,-12.0,ppo
37176,20,-20.0,ppo
37177,19,-19.0,ppo
37178,17,-17.0,ppo
37179,6,-9.0,ppo
37180,5,-9.0,ppo
37181,13,-13.0,ppo
37182,14,-14.0,ppo
37183,16,-16.0,ppo
37184,13,-13.0,ppo
37185,12,-9.0,ppo
37186,19,-19.0,ppo
37187,13,-9.0,ppo
37188,14,-14.0,ppo
37189,13,-9.0,ppo
37190,14,-9.0,ppo
37191,15,-15.0,ppo
37192,20,-20.0,ppo
37193,19,-19.0,ppo
37194,13,-13.0,ppo
37195,19,-19.0,ppo
37196,19,-19.0,ppo
37197,17,-17.0,ppo
37198,6,-9.0,ppo
37199,16,-16.0,ppo
37200,16,-16.0,ppo
37201,13,-13.0,ppo
37202,18,-9.0,ppo
37203,17,-17.0,ppo
37204,17,-17.0,ppo
37205,14,-14.0,ppo
37206,13,-13.0,ppo
37207,5,-9.0,ppo
37208,15,-15.0,ppo
37209,14,-14.0,ppo
37210,36,-36.0,ppo
37211,5,-9.0,ppo
37212,16,-16.0,ppo
37213,14,-14.0,ppo
37214,17,-17.0,ppo
37215,12,-12.0,ppo
37216,16,-16.0,ppo
37217,14,-14.0,ppo
37218,15,-15.0,ppo
37219,14,-14.0,ppo
37220,14,-10.0,ppo
37221,7,-9.0,ppo
37222,15,-11.0,ppo
37223,19,-19.0,ppo
37224,25,-25.0,ppo
37225,22,-22.0,ppo
37226,12,-12.0,ppo
37227,17,-17.0,ppo
37228,15,-15.0,ppo
37229,12,-12.0,ppo
37230,8,-9.0,ppo
37231,15,-15.0,ppo
37232,20,-20.0,ppo
37233,6,-9.0,ppo
37234,12,-12.0,ppo
37235,35,-35.0,ppo
37236,14,-14.0,ppo
37237,15,-15.0,ppo
37238,9,-9.0,ppo
37239,17,-17.0,ppo
37240,9,-9.0,ppo
37241,10,-9.0,ppo
37242,6,-9.0,ppo
37243,11,-9.0,ppo
37244,7,-9.0,ppo
37245,15,-15.0,ppo
37246,16,-16.0,ppo
37247,10,-9.0,ppo
37248,7,-9.0,ppo
37249,14,-14.0,ppo
37250,6,-9.0,ppo
37251,14,-14.0,ppo
37252,13,-13.0,ppo
37253,20,-20.0,ppo
37254,13,-13.0,ppo
37255,14,-14.0,ppo
37256,9,-9.0,ppo
37257,14,-14.0,ppo
37258,15,-11.0,ppo
37259,7,-9.0,ppo
37260,16,-16.0,ppo
37261,16,-16.0,ppo
37262,13,-13.0,ppo
37263,12,-12.0,ppo
37264,12,-12.0,ppo
37265,16,-16.0,ppo
37266,11,-9.0,ppo
37267,14,-14.0,ppo
37268,17,-17.0,ppo
37269,9,-9.0,ppo
37270,15,-15.0,ppo
37271,13,-13.0,ppo
37272,8,-9.0,ppo
37273,17,-17.0,ppo
37274,12,-12.0,ppo
37275,15,-15.0,ppo
37276,28,-28.0,ppo
37277,14,-14.0,ppo
37278,8,-9.0,ppo
37279,15,-15.0,ppo
37280,21,-17.0,ppo
37281,13,-13.0,ppo
37282,18,-18.0,ppo
37283,21,-21.0,ppo
37284,16,-16.0,ppo
37285,16,-16.0,ppo
37286,13,-13.0,ppo
37287,14,-14.0,ppo
37288,14,-14.0,ppo
37289,5,-9.0,ppo
37290,5,-9.0,ppo
37291,17,-17.0,ppo
37292,21,-21.0,ppo
37293,14,-14.0,ppo
37294,16,-16.0,ppo
37295,18,-18.0,ppo
37296,13,-13.0,ppo
37297,8,-9.0,ppo
37298,14,-9.0,ppo
37299,14,-14.0,ppo
37300,16,-16.0,ppo
37301,15,-15.0,ppo
37302,17,-17.0,ppo
37303,6,-9.0,ppo
37304,13,-13.0,ppo
37305,7,-9.0,ppo
37306,9,-9.0,ppo
37307,13,-9.0,ppo
37308,14,-14.0,ppo
37309,5,-9.0,ppo
37310,13,-13.0,ppo
37311,17,-17.0,ppo
37312,12,-12.0,ppo
37313,18,-18.0,ppo
37314,18,-18.0,ppo
37315,14,-14.0,ppo
37316,11,-9.0,ppo
37317,14,-14.0,ppo
37318,13,-11.0,ppo
37319,17,-17.0,ppo
37320,15,-15.0,ppo
37321,15,-15.0,ppo
37322,9,-9.0,ppo
37323,16,-16.0,ppo
37324,12,-12.0,ppo
37325,13,-13.0,ppo
37326,19,-19.0,ppo
37327,23,-23.0,ppo
37328,7,-9.0,ppo
37329,13,-13.0,ppo
37330,7,-9.0,ppo
37331,18,-18.0,ppo
37332,13,-13.0,ppo
37333,15,-15.0,ppo
37334,9,-9.0,ppo
37335,15,-15.0,ppo
37336,16,-16.0,ppo
37337,16,-13.0,ppo
37338,17,-9.0,ppo
37339,15,-15.0,ppo
37340,17,-17.0,ppo
37341,15,-15.0,ppo
37342,15,-15.0,ppo
37343,7,-9.0,ppo
37344,8,-9.0,ppo
37345,16,-16.0,ppo
37346,21,-21.0,ppo
37347,16,-16.0,ppo
37348,22,-22.0,ppo
37349,13,-13.0,ppo
37350,8,-9.0,ppo
37351,12,-12.0,ppo
37352,19,-19.0,ppo
37353,20,-20.0,ppo
37354,13,-13.0,ppo
37355,29,-29.0,ppo
37356,19,-19.0,ppo
37357,22,-22.0,ppo
37358,17,-17.0,ppo
37359,22,-22.0,ppo
37360,14,-14.0,ppo
37361,13,-13.0,ppo
37362,14,-14.0,ppo
37363,12,-12.0,ppo
37364,17,-17.0,ppo
37365,14,-14.0,ppo
37366,24,-24.0,ppo
37367,15,-15.0,ppo
37368,17,-17.0,ppo
37369,15,-15.0,ppo
37370,16,-16.0,ppo
37371,12,-9.0,ppo
37372,14,-14.0,ppo
37373,13,-9.0,ppo
37374,16,-16.0,ppo
37375,15,-15.0,ppo
37376,14,-14.0,ppo
37377,13,-13.0,ppo
37378,12,-12.0,ppo
37379,18,-18.0,ppo
37380,19,-19.0,ppo
37381,19,-19.0,ppo
37382,14,-14.0,ppo
37383,7,-9.0,ppo
37384,9,-9.0,ppo
37385,8,-9.0,ppo
37386,12,-12.0,ppo
37387,14,-14.0,ppo
37388,7,-9.0,ppo
37389,13,-13.0,ppo
37390,9,-9.0,ppo
37391,5,-9.0,ppo
37392,17,-17.0,ppo
37393,19,-19.0,ppo
37394,22,-22.0,ppo
37395,15,-15.0,ppo
37396,21,-21.0,ppo
37397,17,-17.0,ppo
37398,18,-18.0,ppo
37399,9,-9.0,ppo
37400,13,-13.0,ppo
37401,10,-9.0,ppo
37402,17,-17.0,ppo
37403,4,-9.0,ppo
37404,16,-16.0,ppo
37405,15,-15.0,ppo
37406,13,-13.0,ppo
37407,23,-23.0,ppo
37408,17,-17.0,ppo
37409,10,-9.0,ppo
37410,17,-17.0,ppo
37411,11,-9.0,ppo
37412,14,-14.0,ppo
37413,14,-14.0,ppo
37414,13,-13.0,ppo
37415,17,-17.0,ppo
37416,14,-14.0,ppo
37417,18,-15.0,ppo
37418,13,-13.0,ppo
37419,15,-15.0,ppo
37420,16,-16.0,ppo
37421,16,-16.0,ppo
37422,15,-15.0,ppo
37423,10,-9.0,ppo
37424,19,-19.0,ppo
37425,7,-9.0,ppo
37426,8,-9.0,ppo
37427,13,-13.0,ppo
37428,13,-13.0,ppo
37429,13,-13.0,ppo
37430,15,-15.0,ppo
37431,7,-9.0,ppo
37432,13,-13.0,ppo
37433,15,-15.0,ppo
37434,10,-9.0,ppo
37435,9,-9.0,ppo
37436,14,-14.0,ppo
37437,15,-15.0,ppo
37438,17,-17.0,ppo
37439,18,-18.0,ppo
37440,13,-13.0,ppo
37441,5,-9.0,ppo
37442,15,-18.0,ppo
37443,13,-13.0,ppo
37444,15,-15.0,ppo
37445,17,-17.0,ppo
37446,15,-15.0,ppo
37447,9,-9.0,ppo
37448,21,-21.0,ppo
37449,16,-16.0,ppo
37450,13,-13.0,ppo
37451,9,-9.0,ppo
37452,13,-13.0,ppo
37453,17,-17.0,ppo
37454,15,-15.0,ppo
37455,15,-15.0,ppo
37456,6,-9.0,ppo
37457,18,-18.0,ppo
37458,18,-18.0,ppo
37459,12,-9.0,ppo
37460,14,-14.0,ppo
37461,15,-15.0,ppo
37462,14,-14.0,ppo
37463,14,-14.0,ppo
37464,8,-9.0,ppo
37465,12,-12.0,ppo
37466,17,-17.0,ppo
37467,13,-11.0,ppo
37468,13,-13.0,ppo
37469,16,-16.0,ppo
37470,20,-20.0,ppo
37471,15,-15.0,ppo
37472,15,-15.0,ppo
37473,13,-13.0,ppo
37474,5,-9.0,ppo
37475,14,-14.0,ppo
37476,14,-14.0,ppo
37477,17,-17.0,ppo
37478,13,-13.0,ppo
37479,12,-12.0,ppo
37480,19,-19.0,ppo
37481,9,-9.0,ppo
37482,16,-16.0,ppo
37483,14,-14.0,ppo
37484,13,-13.0,ppo
37485,14,-14.0,ppo
37486,13,-13.0,ppo
37487,13,-13.0,ppo
37488,14,-10.0,ppo
37489,15,-15.0,ppo
37490,14,-14.0,ppo
37491,24,-24.0,ppo
37492,22,-22.0,ppo
37493,10,-9.0,ppo
37494,13,-13.0,ppo
37495,20,-20.0,ppo
37496,14,-14.0,ppo
37497,14,-9.0,ppo
37498,14,-14.0,ppo
37499,17,-17.0,ppo
37500,18,-18.0,ppo
37501,12,-9.0,ppo
37502,13,-13.0,ppo
37503,14,-14.0,ppo
37504,15,-15.0,ppo
37505,15,-15.0,ppo
37506,14,-14.0,ppo
37507,13,-13.0,ppo
37508,12,-9.0,ppo
37509,12,-9.0,ppo
37510,13,-13.0,ppo
37511,8,-9.0,ppo
37512,16,-16.0,ppo
37513,16,-20.0,ppo
37514,14,-14.0,ppo
37515,21,-21.0,ppo
37516,10,-9.0,ppo
37517,8,-9.0,ppo
37518,13,-13.0,ppo
37519,9,-9.0,ppo
37520,16,-16.0,ppo
37521,14,-14.0,ppo
37522,13,-13.0,ppo
37523,4,-9.0,ppo
37524,14,-9.0,ppo
37525,12,-12.0,ppo
37526,18,-18.0,ppo
37527,16,-16.0,ppo
37528,14,-9.0,ppo
37529,15,-15.0,ppo
37530,20,-23.0,ppo
37531,15,-15.0,ppo
37532,42,-42.0,ppo
37533,16,-16.0,ppo
37534,8,-9.0,ppo
37535,18,-18.0,ppo
37536,13,-13.0,ppo
37537,16,-16.0,ppo
37538,7,-9.0,ppo
37539,7,-9.0,ppo
37540,14,-14.0,ppo
37541,8,-9.0,ppo
37542,10,-9.0,ppo
37543,16,-16.0,ppo
37544,17,-17.0,ppo
37545,6,-9.0,ppo
37546,17,-21.0,ppo
37547,16,-16.0,ppo
37548,16,-16.0,ppo
37549,14,-14.0,ppo
37550,12,-11.0,ppo
37551,17,-17.0,ppo
37552,18,-18.0,ppo
37553,14,-14.0,ppo
37554,15,-15.0,ppo
37555,14,-14.0,ppo
37556,16,-16.0,ppo
37557,15,-15.0,ppo
37558,10,-9.0,ppo
37559,13,-13.0,ppo
37560,10,-9.0,ppo
37561,13,-13.0,ppo
37562,20,-20.0,ppo
37563,22,-22.0,ppo
37564,5,-9.0,ppo
37565,8,-9.0,ppo
37566,14,-14.0,ppo
37567,14,-14.0,ppo
37568,11,-9.0,ppo
37569,20,-20.0,ppo
37570,13,-13.0,ppo
37571,19,-19.0,ppo
37572,5,-9.0,ppo
37573,9,-9.0,ppo
37574,15,-15.0,ppo
37575,11,-9.0,ppo
37576,13,-13.0,ppo
37577,13,-13.0,ppo
37578,13,-13.0,ppo
37579,12,-12.0,ppo
37580,13,-13.0,ppo
37581,9,-9.0,ppo
37582,20,-20.0,ppo
37583,14,-14.0,ppo
37584,13,-13.0,ppo
37585,12,-12.0,ppo
37586,14,-14.0,ppo
37587,6,-9.0,ppo
37588,16,-16.0,ppo
37589,13,-13.0,ppo
37590,15,-15.0,ppo
37591,13,-16.0,ppo
37592,14,-14.0,ppo
37593,18,-18.0,ppo
37594,13,-13.0,ppo
37595,9,-9.0,ppo
37596,18,-18.0,ppo
37597,15,-15.0,ppo
37598,22,-22.0,ppo
37599,8,-9.0,ppo
37600,16,-16.0,ppo
37601,13,-9.0,ppo
37602,16,-16.0,ppo
37603,14,-14.0,ppo
37604,15,-9.0,ppo
37605,14,-14.0,ppo
37606,7,-9.0,ppo
37607,14,-14.0,ppo
37608,19,-19.0,ppo
37609,15,-15.0,ppo
37610,15,-15.0,ppo
37611,8,-9.0,ppo
37612,16,-16.0,ppo
37613,17,-17.0,ppo
37614,7,-9.0,ppo
37615,14,-14.0,ppo
37616,16,-16.0,ppo
37617,16,-16.0,ppo
37618,15,-15.0,ppo
37619,17,-17.0,ppo
37620,13,-13.0,ppo
37621,11,-9.0,ppo
37622,12,-12.0,ppo
37623,21,-21.0,ppo
37624,5,-9.0,ppo
37625,16,-16.0,ppo
37626,13,-13.0,ppo
37627,18,-18.0,ppo
37628,12,-9.0,ppo
37629,14,-9.0,ppo
37630,18,-18.0,ppo
37631,15,-15.0,ppo
37632,14,-14.0,ppo
37633,13,-13.0,ppo
37634,5,-9.0,ppo
37635,16,-16.0,ppo
37636,15,-15.0,ppo
37637,11,-9.0,ppo
37638,13,-13.0,ppo
37639,13,-13.0,ppo
37640,17,-17.0,ppo
37641,13,-13.0,ppo
37642,14,-14.0,ppo
37643,6,-9.0,ppo
37644,6,-9.0,ppo
37645,12,-12.0,ppo
37646,5,-9.0,ppo
37647,16,-16.0,ppo
37648,16,-9.0,ppo
37649,13,-13.0,ppo
37650,14,-14.0,ppo
37651,14,-10.0,ppo
37652,7,-9.0,ppo
37653,15,-15.0,ppo
37654,17,-17.0,ppo
37655,13,-13.0,ppo
37656,14,-14.0,ppo
37657,9,-9.0,ppo
37658,13,-13.0,ppo
37659,13,-16.0,ppo
37660,8,-9.0,ppo
37661,10,-9.0,ppo
37662,15,-15.0,ppo
37663,16,-16.0,ppo
37664,19,-19.0,ppo
37665,14,-14.0,ppo
37666,13,-13.0,ppo
37667,13,-13.0,ppo
37668,17,-17.0,ppo
37669,13,-13.0,ppo
37670,17,-17.0,ppo
37671,13,-13.0,ppo
37672,16,-16.0,ppo
37673,10,-9.0,ppo
37674,7,-9.0,ppo
37675,12,-12.0,ppo
37676,13,-13.0,ppo
37677,12,-12.0,ppo
37678,15,-15.0,ppo
37679,10,-9.0,ppo
37680,4,-9.0,ppo
37681,12,-12.0,ppo
37682,13,-13.0,ppo
37683,5,-9.0,ppo
37684,12,-12.0,ppo
37685,14,-14.0,ppo
37686,13,-13.0,ppo
37687,14,-14.0,ppo
37688,19,-19.0,ppo
37689,26,-9.0,ppo
37690,7,-9.0,ppo
37691,15,-15.0,ppo
37692,16,-16.0,ppo
37693,18,-22.0,ppo
37694,27,-27.0,ppo
37695,14,-14.0,ppo
37696,20,-24.0,ppo
37697,12,-9.0,ppo
37698,13,-13.0,ppo
37699,15,-15.0,ppo
37700,14,-14.0,ppo
37701,14,-14.0,ppo
37702,5,-9.0,ppo
37703,14,-14.0,ppo
37704,19,-19.0,ppo
37705,19,-19.0,ppo
37706,13,-10.0,ppo
37707,17,-17.0,ppo
37708,7,-9.0,ppo
37709,13,-13.0,ppo
37710,12,-12.0,ppo
37711,7,-9.0,ppo
37712,9,-9.0,ppo
37713,10,-9.0,ppo
37714,14,-14.0,ppo
37715,14,-14.0,ppo
37716,17,-17.0,ppo
37717,14,-9.0,ppo
37718,13,-13.0,ppo
37719,16,-16.0,ppo
37720,11,-9.0,ppo
37721,12,-12.0,ppo
37722,8,-9.0,ppo
37723,13,-13.0,ppo
37724,12,-12.0,ppo
37725,13,-13.0,ppo
37726,8,-9.0,ppo
37727,17,-17.0,ppo
37728,13,-17.0,ppo
37729,9,-9.0,ppo
37730,9,-9.0,ppo
37731,14,-14.0,ppo
37732,8,-9.0,ppo
37733,6,-9.0,ppo
37734,17,-17.0,ppo
37735,14,-14.0,ppo
37736,13,-13.0,ppo
37737,16,-16.0,ppo
37738,13,-13.0,ppo
37739,5,-9.0,ppo
37740,12,-12.0,ppo
37741,13,-13.0,ppo
37742,9,-9.0,ppo
37743,7,-9.0,ppo
37744,15,-15.0,ppo
37745,12,-9.0,ppo
37746,13,-13.0,ppo
37747,16,-16.0,ppo
37748,16,-16.0,ppo
37749,7,-9.0,ppo
37750,18,-18.0,ppo
37751,13,-13.0,ppo
37752,14,-14.0,ppo
37753,15,-15.0,ppo
37754,17,-17.0,ppo
37755,6,-9.0,ppo
37756,12,-12.0,ppo
37757,14,-14.0,ppo
37758,6,-9.0,ppo
37759,14,-14.0,ppo
37760,6,-9.0,ppo
37761,12,-12.0,ppo
37762,13,-13.0,ppo
37763,14,-14.0,ppo
37764,17,-17.0,ppo
37765,24,-24.0,ppo
37766,14,-9.0,ppo
37767,15,-15.0,ppo
37768,13,-13.0,ppo
37769,18,-18.0,ppo
37770,15,-15.0,ppo
37771,14,-17.0,ppo
37772,17,-17.0,ppo
37773,13,-13.0,ppo
37774,13,-10.0,ppo
37775,13,-13.0,ppo
37776,16,-16.0,ppo
37777,11,-9.0,ppo
37778,15,-15.0,ppo
37779,19,-19.0,ppo
37780,16,-16.0,ppo
37781,11,-9.0,ppo
37782,15,-15.0,ppo
37783,13,-13.0,ppo
37784,37,-37.0,ppo
37785,19,-19.0,ppo
37786,13,-13.0,ppo
37787,16,-16.0,ppo
37788,16,-16.0,ppo
37789,12,-12.0,ppo
37790,22,-22.0,ppo
37791,14,-14.0,ppo
37792,13,-13.0,ppo
37793,11,-9.0,ppo
37794,15,-15.0,ppo
37795,8,-9.0,ppo
37796,23,-27.0,ppo
37797,10,-9.0,ppo
37798,17,-17.0,ppo
37799,13,-13.0,ppo
37800,19,-19.0,ppo
37801,19,-19.0,ppo
37802,13,-13.0,ppo
37803,18,-9.0,ppo
37804,17,-17.0,ppo
37805,17,-17.0,ppo
37806,18,-18.0,ppo
37807,10,-9.0,ppo
37808,18,-18.0,ppo
37809,15,-15.0,ppo
37810,6,-9.0,ppo
37811,15,-15.0,ppo
37812,10,-9.0,ppo
37813,16,-16.0,ppo
37814,15,-15.0,ppo
37815,15,-15.0,ppo
37816,15,-15.0,ppo
37817,15,-15.0,ppo
37818,12,-12.0,ppo
37819,14,-14.0,ppo
37820,17,-17.0,ppo
37821,17,-17.0,ppo
37822,14,-14.0,ppo
37823,15,-15.0,ppo
37824,7,-9.0,ppo
37825,15,-15.0,ppo
37826,7,-9.0,ppo
37827,18,-18.0,ppo
37828,11,-9.0,ppo
37829,13,-13.0,ppo
37830,20,-20.0,ppo
37831,15,-15.0,ppo
37832,17,-17.0,ppo
37833,12,-12.0,ppo
37834,15,-15.0,ppo
37835,9,-9.0,ppo
37836,7,-9.0,ppo
37837,13,-13.0,ppo
37838,18,-18.0,ppo
37839,8,-9.0,ppo
37840,7,-9.0,ppo
37841,11,-9.0,ppo
37842,13,-13.0,ppo
37843,32,-32.0,ppo
37844,16,-16.0,ppo
37845,16,-16.0,ppo
37846,22,-22.0,ppo
37847,9,-9.0,ppo
37848,12,-12.0,ppo
37849,20,-20.0,ppo
37850,14,-14.0,ppo
37851,19,-19.0,ppo
37852,12,-9.0,ppo
37853,14,-14.0,ppo
37854,14,-14.0,ppo
37855,8,-9.0,ppo
37856,23,-23.0,ppo
37857,14,-10.0,ppo
37858,14,-14.0,ppo
37859,8,-9.0,ppo
37860,13,-13.0,ppo
37861,5,-9.0,ppo
37862,14,-14.0,ppo
37863,23,-23.0,ppo
37864,13,-13.0,ppo
37865,12,-12.0,ppo
37866,10,-9.0,ppo
37867,16,-16.0,ppo
37868,12,-12.0,ppo
37869,8,-9.0,ppo
37870,6,-9.0,ppo
37871,16,-16.0,ppo
37872,13,-13.0,ppo
37873,20,-20.0,ppo
37874,17,-17.0,ppo
37875,14,-14.0,ppo
37876,17,-17.0,ppo
37877,19,-23.0,ppo
37878,15,-15.0,ppo
37879,15,-15.0,ppo
37880,11,-9.0,ppo
37881,7,-9.0,ppo
37882,13,-13.0,ppo
37883,15,-15.0,ppo
37884,7,-9.0,ppo
37885,26,-26.0,ppo
37886,7,-9.0,ppo
37887,15,-15.0,ppo
37888,16,-16.0,ppo
37889,16,-16.0,ppo
37890,12,-12.0,ppo
37891,8,-9.0,ppo
37892,16,-16.0,ppo
37893,14,-14.0,ppo
37894,15,-15.0,ppo
37895,6,-9.0,ppo
37896,14,-14.0,ppo
37897,7,-9.0,ppo
37898,17,-17.0,ppo
37899,14,-14.0,ppo
37900,17,-17.0,ppo
37901,15,-18.0,ppo
37902,11,-9.0,ppo
37903,14,-14.0,ppo
37904,16,-16.0,ppo
37905,19,-19.0,ppo
37906,13,-13.0,ppo
37907,8,-9.0,ppo
37908,16,-12.0,ppo
37909,14,-14.0,ppo
37910,9,-9.0,ppo
37911,12,-12.0,ppo
37912,15,-11.0,ppo
37913,17,-17.0,ppo
37914,17,-17.0,ppo
37915,14,-14.0,ppo
37916,12,-12.0,ppo
37917,13,-13.0,ppo
37918,7,-9.0,ppo
37919,16,-16.0,ppo
37920,13,-13.0,ppo
37921,13,-13.0,ppo
37922,12,-12.0,ppo
37923,16,-16.0,ppo
37924,18,-18.0,ppo
37925,9,-9.0,ppo
37926,12,-12.0,ppo
37927,14,-14.0,ppo
37928,16,-16.0,ppo
37929,13,-13.0,ppo
37930,8,-9.0,ppo
37931,6,-9.0,ppo
37932,10,-9.0,ppo
37933,7,-9.0,ppo
37934,19,-23.0,ppo
37935,16,-16.0,ppo
37936,14,-14.0,ppo
37937,19,-19.0,ppo
37938,10,-9.0,ppo
37939,12,-12.0,ppo
37940,16,-16.0,ppo
37941,14,-14.0,ppo
37942,24,-24.0,ppo
37943,15,-15.0,ppo
37944,15,-15.0,ppo
37945,14,-14.0,ppo
37946,12,-12.0,ppo
37947,17,-17.0,ppo
37948,17,-17.0,ppo
37949,13,-13.0,ppo
37950,13,-13.0,ppo
37951,10,-9.0,ppo
37952,16,-16.0,ppo
37953,23,-23.0,ppo
37954,18,-18.0,ppo
37955,8,-9.0,ppo
37956,13,-13.0,ppo
37957,14,-14.0,ppo
37958,19,-19.0,ppo
37959,18,-18.0,ppo
37960,15,-15.0,ppo
37961,15,-15.0,ppo
37962,10,-9.0,ppo
37963,18,-18.0,ppo
37964,14,-14.0,ppo
37965,20,-20.0,ppo
37966,8,-9.0,ppo
37967,5,-9.0,ppo
37968,15,-15.0,ppo
37969,14,-14.0,ppo
37970,8,-9.0,ppo
37971,21,-21.0,ppo
37972,14,-14.0,ppo
37973,5,-9.0,ppo
37974,7,-9.0,ppo
37975,13,-13.0,ppo
37976,12,-12.0,ppo
37977,15,-15.0,ppo
37978,19,-19.0,ppo
37979,17,-17.0,ppo
37980,14,-14.0,ppo
37981,13,-13.0,ppo
37982,16,-13.0,ppo
37983,12,-9.0,ppo
37984,16,-16.0,ppo
37985,7,-9.0,ppo
37986,15,-15.0,ppo
37987,12,-9.0,ppo
37988,6,-9.0,ppo
37989,15,-15.0,ppo
37990,10,-9.0,ppo
37991,33,-9.0,ppo
37992,7,-9.0,ppo
37993,14,-14.0,ppo
37994,19,-19.0,ppo
37995,16,-16.0,ppo
37996,18,-18.0,ppo
37997,20,-20.0,ppo
37998,17,-17.0,ppo
37999,7,-9.0,ppo
38000,20,-20.0,ppo
38001,17,-17.0,ppo
38002,14,-19.0,ppo
38003,17,-17.0,ppo
38004,18,-18.0,ppo
38005,14,-14.0,ppo
38006,7,-9.0,ppo
38007,16,-16.0,ppo
38008,24,-24.0,ppo
38009,15,-15.0,ppo
38010,12,-10.0,ppo
38011,16,-16.0,ppo
38012,15,-15.0,ppo
38013,10,-9.0,ppo
38014,11,-9.0,ppo
38015,12,-9.0,ppo
38016,12,-12.0,ppo
38017,10,-9.0,ppo
38018,6,-9.0,ppo
38019,8,-9.0,ppo
38020,17,-17.0,ppo
38021,13,-13.0,ppo
38022,9,-9.0,ppo
38023,13,-13.0,ppo
38024,8,-9.0,ppo
38025,17,-17.0,ppo
38026,14,-14.0,ppo
38027,16,-16.0,ppo
38028,21,-9.0,ppo
38029,19,-19.0,ppo
38030,7,-9.0,ppo
38031,15,-15.0,ppo
38032,8,-9.0,ppo
38033,12,-12.0,ppo
38034,14,-14.0,ppo
38035,12,-10.0,ppo
38036,15,-15.0,ppo
38037,17,-17.0,ppo
38038,16,-16.0,ppo
38039,4,-9.0,ppo
38040,14,-14.0,ppo
38041,13,-13.0,ppo
38042,13,-9.0,ppo
38043,16,-16.0,ppo
38044,6,-9.0,ppo
38045,13,-13.0,ppo
38046,13,-13.0,ppo
38047,5,-9.0,ppo
38048,14,-14.0,ppo
38049,16,-16.0,ppo
38050,16,-16.0,ppo
38051,5,-9.0,ppo
38052,16,-16.0,ppo
38053,15,-15.0,ppo
38054,19,-19.0,ppo
38055,18,-18.0,ppo
38056,9,-9.0,ppo
38057,13,-13.0,ppo
38058,15,-15.0,ppo
38059,15,-15.0,ppo
38060,19,-19.0,ppo
38061,17,-17.0,ppo
38062,14,-14.0,ppo
38063,14,-14.0,ppo
38064,13,-9.0,ppo
38065,14,-14.0,ppo
38066,15,-15.0,ppo
38067,13,-13.0,ppo
38068,49,-49.0,ppo
38069,7,-9.0,ppo
38070,13,-13.0,ppo
38071,13,-13.0,ppo
38072,15,-15.0,ppo
38073,6,-9.0,ppo
38074,5,-9.0,ppo
38075,16,-16.0,ppo
38076,14,-14.0,ppo
38077,7,-9.0,ppo
38078,13,-13.0,ppo
38079,14,-14.0,ppo
38080,14,-14.0,ppo
38081,14,-14.0,ppo
38082,23,-23.0,ppo
38083,18,-13.0,ppo
38084,14,-14.0,ppo
38085,15,-15.0,ppo
38086,10,-9.0,ppo
38087,17,-17.0,ppo
38088,5,-9.0,ppo
38089,9,-9.0,ppo
38090,7,-9.0,ppo
38091,16,-16.0,ppo
38092,14,-9.0,ppo
38093,19,-19.0,ppo
38094,14,-14.0,ppo
38095,17,-13.0,ppo
38096,6,-9.0,ppo
38097,7,-9.0,ppo
38098,15,-15.0,ppo
38099,5,-9.0,ppo
38100,14,-14.0,ppo
38101,6,-9.0,ppo
38102,16,-16.0,ppo
38103,16,-16.0,ppo
38104,16,-16.0,ppo
38105,15,-15.0,ppo
38106,9,-9.0,ppo
38107,6,-9.0,ppo
38108,9,-9.0,ppo
38109,15,-15.0,ppo
