Episode,Step,Return,Algorithm
11915,9,-9.0,PPO
11916,14,-14.0,PPO
11917,13,-13.0,PPO
11918,14,-14.0,PPO
11919,8,-8.0,PPO
11920,8,-8.0,PPO
11921,8,-8.0,PPO
11922,9,-9.0,PPO
11923,11,-11.0,PPO
11924,8,-8.0,PPO
11925,8,-8.0,PPO
11926,8,-8.0,PPO
11927,12,-12.0,PPO
11928,8,-8.0,PPO
11929,10,-10.0,PPO
11930,8,-8.0,PPO
11931,8,-8.0,PPO
11932,8,-8.0,PPO
11933,11,-11.0,PPO
11934,15,-15.0,PPO
11935,11,-11.0,PPO
11936,11,-11.0,PPO
11937,11,-11.0,PPO
11938,15,-15.0,PPO
11939,10,-10.0,PPO
11940,8,-8.0,PPO
11941,9,-9.0,PPO
11942,8,-8.0,PPO
11943,14,-14.0,PPO
11944,11,-11.0,PPO
11945,9,-9.0,PPO
11946,16,-16.0,PPO
11947,12,-12.0,PPO
11948,8,-8.0,PPO
11949,11,-11.0,PPO
11950,17,-17.0,PPO
11951,8,-8.0,PPO
11952,12,-12.0,PPO
11953,9,-9.0,PPO
11954,11,-11.0,PPO
11955,12,-12.0,PPO
11956,11,-11.0,PPO
11957,10,-10.0,PPO
11958,11,-11.0,PPO
11959,8,-8.0,PPO
11960,10,-10.0,PPO
11961,12,-12.0,PPO
11962,13,-13.0,PPO
11963,10,-10.0,PPO
11964,13,-13.0,PPO
11965,9,-9.0,PPO
11966,9,-9.0,PPO
11967,12,-12.0,PPO
11968,12,-12.0,PPO
11969,11,-11.0,PPO
11970,10,-10.0,PPO
11971,15,-15.0,PPO
11972,11,-11.0,PPO
11973,13,-13.0,PPO
11974,16,-16.0,PPO
11975,9,-9.0,PPO
11976,8,-8.0,PPO
11977,11,-11.0,PPO
11978,16,-16.0,PPO
11979,12,-12.0,PPO
11980,13,-13.0,PPO
11981,11,-11.0,PPO
11982,9,-9.0,PPO
11983,19,-19.0,PPO
11984,8,-8.0,PPO
11985,13,-13.0,PPO
11986,14,-14.0,PPO
11987,16,-16.0,PPO
11988,12,-12.0,PPO
11989,8,-8.0,PPO
11990,9,-9.0,PPO
11991,9,-9.0,PPO
11992,11,-11.0,PPO
11993,13,-13.0,PPO
11994,11,-11.0,PPO
11995,13,-13.0,PPO
11996,10,-10.0,PPO
11997,10,-10.0,PPO
11998,11,-11.0,PPO
11999,9,-9.0,PPO
12000,10,-10.0,PPO
12001,8,-8.0,PPO
12002,9,-9.0,PPO
12003,10,-10.0,PPO
12004,11,-11.0,PPO
12005,11,-11.0,PPO
12006,8,-8.0,PPO
12007,10,-10.0,PPO
12008,16,-16.0,PPO
12009,15,-15.0,PPO
12010,20,-20.0,PPO
12011,11,-11.0,PPO
12012,12,-12.0,PPO
12013,8,-8.0,PPO
12014,11,-11.0,PPO
12015,9,-9.0,PPO
12016,13,-13.0,PPO
12017,10,-10.0,PPO
12018,8,-8.0,PPO
12019,10,-10.0,PPO
12020,14,-14.0,PPO
12021,9,-9.0,PPO
12022,11,-11.0,PPO
12023,9,-9.0,PPO
12024,11,-11.0,PPO
12025,8,-8.0,PPO
12026,12,-12.0,PPO
12027,9,-9.0,PPO
12028,8,-8.0,PPO
12029,10,-10.0,PPO
12030,29,-29.0,PPO
12031,9,-9.0,PPO
12032,13,-13.0,PPO
12033,11,-11.0,PPO
12034,8,-8.0,PPO
12035,10,-10.0,PPO
12036,8,-8.0,PPO
12037,11,-11.0,PPO
12038,11,-11.0,PPO
12039,13,-13.0,PPO
12040,11,-11.0,PPO
12041,8,-8.0,PPO
12042,11,-11.0,PPO
12043,12,-12.0,PPO
12044,8,-8.0,PPO
12045,8,-8.0,PPO
12046,10,-10.0,PPO
12047,11,-11.0,PPO
12048,10,-10.0,PPO
12049,11,-11.0,PPO
12050,9,-9.0,PPO
12051,18,-18.0,PPO
12052,11,-11.0,PPO
12053,12,-12.0,PPO
12054,16,-16.0,PPO
12055,11,-11.0,PPO
12056,12,-12.0,PPO
12057,12,-12.0,PPO
12058,11,-11.0,PPO
12059,8,-8.0,PPO
12060,8,-8.0,PPO
12061,9,-9.0,PPO
12062,13,-13.0,PPO
12063,13,-13.0,PPO
12064,11,-11.0,PPO
12065,11,-11.0,PPO
12066,8,-8.0,PPO
12067,17,-17.0,PPO
12068,10,-10.0,PPO
12069,16,-16.0,PPO
12070,11,-11.0,PPO
12071,11,-11.0,PPO
12072,10,-10.0,PPO
12073,10,-10.0,PPO
12074,9,-9.0,PPO
12075,10,-10.0,PPO
12076,14,-14.0,PPO
12077,10,-10.0,PPO
12078,14,-14.0,PPO
12079,15,-15.0,PPO
12080,17,-17.0,PPO
12081,8,-8.0,PPO
12082,9,-9.0,PPO
12083,15,-15.0,PPO
12084,8,-8.0,PPO
12085,19,-19.0,PPO
12086,11,-11.0,PPO
12087,10,-10.0,PPO
12088,10,-10.0,PPO
12089,13,-13.0,PPO
12090,11,-11.0,PPO
12091,8,-8.0,PPO
12092,8,-8.0,PPO
12093,13,-13.0,PPO
12094,12,-12.0,PPO
12095,13,-13.0,PPO
12096,10,-10.0,PPO
12097,9,-9.0,PPO
12098,10,-10.0,PPO
12099,9,-9.0,PPO
12100,10,-10.0,PPO
12101,12,-12.0,PPO
12102,22,-22.0,PPO
12103,9,-9.0,PPO
12104,10,-10.0,PPO
12105,11,-11.0,PPO
12106,15,-15.0,PPO
12107,11,-11.0,PPO
12108,11,-11.0,PPO
12109,9,-9.0,PPO
12110,8,-8.0,PPO
12111,9,-9.0,PPO
12112,10,-10.0,PPO
12113,9,-9.0,PPO
12114,10,-10.0,PPO
12115,10,-10.0,PPO
12116,10,-10.0,PPO
12117,13,-13.0,PPO
12118,20,-20.0,PPO
12119,8,-8.0,PPO
12120,11,-11.0,PPO
12121,15,-15.0,PPO
12122,13,-13.0,PPO
12123,8,-8.0,PPO
12124,10,-10.0,PPO
12125,9,-9.0,PPO
12126,8,-8.0,PPO
12127,10,-10.0,PPO
12128,8,-8.0,PPO
12129,8,-8.0,PPO
12130,9,-9.0,PPO
12131,16,-16.0,PPO
12132,8,-8.0,PPO
12133,9,-9.0,PPO
12134,11,-11.0,PPO
12135,9,-9.0,PPO
12136,11,-11.0,PPO
12137,13,-13.0,PPO
12138,10,-10.0,PPO
12139,10,-10.0,PPO
12140,13,-13.0,PPO
12141,9,-9.0,PPO
12142,10,-10.0,PPO
12143,11,-11.0,PPO
12144,14,-14.0,PPO
12145,8,-8.0,PPO
12146,14,-14.0,PPO
12147,8,-8.0,PPO
12148,11,-11.0,PPO
12149,13,-13.0,PPO
12150,8,-8.0,PPO
12151,9,-9.0,PPO
12152,14,-14.0,PPO
12153,12,-12.0,PPO
12154,8,-8.0,PPO
12155,10,-10.0,PPO
12156,12,-12.0,PPO
12157,9,-9.0,PPO
12158,11,-11.0,PPO
12159,8,-8.0,PPO
12160,10,-10.0,PPO
12161,15,-15.0,PPO
12162,9,-9.0,PPO
12163,9,-9.0,PPO
12164,9,-9.0,PPO
12165,9,-9.0,PPO
12166,8,-8.0,PPO
12167,8,-8.0,PPO
12168,13,-13.0,PPO
12169,10,-10.0,PPO
12170,11,-11.0,PPO
12171,12,-12.0,PPO
12172,8,-8.0,PPO
12173,9,-9.0,PPO
12174,10,-10.0,PPO
12175,9,-9.0,PPO
12176,12,-12.0,PPO
12177,12,-12.0,PPO
12178,14,-14.0,PPO
12179,9,-9.0,PPO
12180,12,-12.0,PPO
12181,9,-9.0,PPO
12182,9,-9.0,PPO
12183,14,-14.0,PPO
12184,8,-8.0,PPO
12185,8,-8.0,PPO
12186,13,-13.0,PPO
12187,10,-10.0,PPO
12188,13,-13.0,PPO
12189,8,-8.0,PPO
12190,12,-12.0,PPO
12191,11,-11.0,PPO
12192,11,-11.0,PPO
12193,11,-11.0,PPO
12194,8,-8.0,PPO
12195,8,-8.0,PPO
12196,9,-9.0,PPO
12197,13,-13.0,PPO
12198,11,-11.0,PPO
12199,10,-10.0,PPO
12200,10,-10.0,PPO
12201,8,-8.0,PPO
12202,12,-12.0,PPO
12203,10,-10.0,PPO
12204,9,-9.0,PPO
12205,10,-10.0,PPO
12206,11,-11.0,PPO
12207,10,-10.0,PPO
12208,9,-9.0,PPO
12209,11,-11.0,PPO
12210,9,-9.0,PPO
12211,9,-9.0,PPO
12212,8,-8.0,PPO
12213,8,-8.0,PPO
12214,12,-12.0,PPO
12215,13,-13.0,PPO
12216,11,-11.0,PPO
12217,9,-9.0,PPO
12218,8,-8.0,PPO
12219,11,-11.0,PPO
12220,9,-9.0,PPO
12221,18,-18.0,PPO
12222,12,-12.0,PPO
12223,9,-9.0,PPO
12224,12,-12.0,PPO
12225,8,-8.0,PPO
12226,10,-10.0,PPO
12227,8,-8.0,PPO
12228,13,-13.0,PPO
12229,9,-9.0,PPO
12230,14,-14.0,PPO
12231,8,-8.0,PPO
12232,11,-11.0,PPO
12233,14,-14.0,PPO
12234,10,-10.0,PPO
12235,10,-10.0,PPO
12236,10,-10.0,PPO
12237,11,-11.0,PPO
12238,10,-10.0,PPO
12239,18,-18.0,PPO
12240,8,-8.0,PPO
12241,8,-8.0,PPO
12242,9,-9.0,PPO
12243,10,-10.0,PPO
12244,15,-15.0,PPO
12245,8,-8.0,PPO
12246,8,-8.0,PPO
12247,14,-14.0,PPO
12248,9,-9.0,PPO
12249,14,-14.0,PPO
12250,9,-9.0,PPO
12251,14,-14.0,PPO
12252,11,-11.0,PPO
12253,8,-8.0,PPO
12254,10,-10.0,PPO
12255,8,-8.0,PPO
12256,8,-8.0,PPO
12257,8,-8.0,PPO
12258,10,-10.0,PPO
12259,8,-8.0,PPO
12260,8,-8.0,PPO
12261,9,-9.0,PPO
12262,10,-10.0,PPO
12263,13,-13.0,PPO
12264,9,-9.0,PPO
12265,9,-9.0,PPO
12266,10,-10.0,PPO
12267,10,-10.0,PPO
12268,12,-12.0,PPO
12269,9,-9.0,PPO
12270,9,-9.0,PPO
12271,13,-13.0,PPO
12272,8,-8.0,PPO
12273,9,-9.0,PPO
12274,12,-12.0,PPO
12275,8,-8.0,PPO
12276,9,-9.0,PPO
12277,8,-8.0,PPO
12278,9,-9.0,PPO
12279,10,-10.0,PPO
12280,8,-8.0,PPO
12281,9,-9.0,PPO
12282,9,-9.0,PPO
12283,8,-8.0,PPO
12284,13,-13.0,PPO
12285,8,-8.0,PPO
12286,9,-9.0,PPO
12287,9,-9.0,PPO
12288,9,-9.0,PPO
12289,15,-15.0,PPO
12290,9,-9.0,PPO
12291,10,-10.0,PPO
12292,16,-16.0,PPO
12293,8,-8.0,PPO
12294,16,-16.0,PPO
12295,20,-20.0,PPO
12296,10,-10.0,PPO
12297,10,-10.0,PPO
12298,13,-13.0,PPO
12299,20,-20.0,PPO
12300,11,-11.0,PPO
12301,9,-9.0,PPO
12302,10,-10.0,PPO
12303,9,-9.0,PPO
12304,15,-15.0,PPO
12305,8,-8.0,PPO
12306,9,-9.0,PPO
12307,10,-10.0,PPO
12308,10,-10.0,PPO
12309,8,-8.0,PPO
12310,8,-8.0,PPO
12311,8,-8.0,PPO
12312,9,-9.0,PPO
12313,8,-8.0,PPO
12314,13,-13.0,PPO
12315,9,-9.0,PPO
12316,9,-9.0,PPO
12317,10,-10.0,PPO
12318,10,-10.0,PPO
12319,15,-15.0,PPO
12320,8,-8.0,PPO
12321,8,-8.0,PPO
12322,8,-8.0,PPO
12323,14,-14.0,PPO
12324,8,-8.0,PPO
12325,10,-10.0,PPO
12326,13,-13.0,PPO
12327,17,-17.0,PPO
12328,10,-10.0,PPO
12329,8,-8.0,PPO
12330,11,-11.0,PPO
12331,9,-9.0,PPO
12332,15,-15.0,PPO
12333,10,-10.0,PPO
12334,11,-11.0,PPO
12335,8,-8.0,PPO
12336,8,-8.0,PPO
12337,18,-18.0,PPO
12338,8,-8.0,PPO
12339,8,-8.0,PPO
12340,9,-9.0,PPO
12341,14,-14.0,PPO
12342,9,-9.0,PPO
12343,8,-8.0,PPO
12344,11,-11.0,PPO
12345,13,-13.0,PPO
12346,16,-16.0,PPO
12347,9,-9.0,PPO
12348,9,-9.0,PPO
12349,13,-13.0,PPO
12350,8,-8.0,PPO
12351,11,-11.0,PPO
12352,8,-8.0,PPO
12353,8,-8.0,PPO
12354,8,-8.0,PPO
12355,8,-8.0,PPO
12356,9,-9.0,PPO
12357,9,-9.0,PPO
12358,8,-8.0,PPO
12359,8,-8.0,PPO
12360,8,-8.0,PPO
12361,9,-9.0,PPO
12362,8,-8.0,PPO
12363,13,-13.0,PPO
12364,8,-8.0,PPO
12365,10,-10.0,PPO
12366,16,-16.0,PPO
12367,13,-13.0,PPO
12368,9,-9.0,PPO
12369,11,-11.0,PPO
12370,8,-8.0,PPO
12371,17,-17.0,PPO
12372,9,-9.0,PPO
12373,10,-10.0,PPO
12374,8,-8.0,PPO
12375,9,-9.0,PPO
12376,10,-10.0,PPO
12377,8,-8.0,PPO
12378,8,-8.0,PPO
12379,8,-8.0,PPO
12380,11,-11.0,PPO
12381,9,-9.0,PPO
12382,12,-12.0,PPO
12383,8,-8.0,PPO
12384,14,-14.0,PPO
12385,9,-9.0,PPO
12386,8,-8.0,PPO
12387,8,-8.0,PPO
12388,8,-8.0,PPO
12389,9,-9.0,PPO
12390,11,-11.0,PPO
12391,19,-19.0,PPO
12392,10,-10.0,PPO
12393,9,-9.0,PPO
12394,11,-11.0,PPO
12395,10,-10.0,PPO
12396,13,-13.0,PPO
12397,8,-8.0,PPO
12398,12,-12.0,PPO
12399,8,-8.0,PPO
12400,10,-10.0,PPO
12401,10,-10.0,PPO
12402,8,-8.0,PPO
12403,10,-10.0,PPO
12404,8,-8.0,PPO
12405,8,-8.0,PPO
12406,11,-11.0,PPO
12407,12,-12.0,PPO
12408,12,-12.0,PPO
12409,10,-10.0,PPO
12410,9,-9.0,PPO
12411,8,-8.0,PPO
12412,14,-14.0,PPO
12413,10,-10.0,PPO
12414,10,-10.0,PPO
12415,14,-14.0,PPO
12416,11,-11.0,PPO
12417,8,-8.0,PPO
12418,10,-10.0,PPO
12419,9,-9.0,PPO
12420,8,-8.0,PPO
12421,9,-9.0,PPO
12422,8,-8.0,PPO
12423,8,-8.0,PPO
12424,9,-9.0,PPO
12425,12,-12.0,PPO
12426,13,-13.0,PPO
12427,10,-10.0,PPO
12428,8,-8.0,PPO
12429,12,-12.0,PPO
12430,22,-22.0,PPO
12431,8,-8.0,PPO
12432,14,-14.0,PPO
12433,14,-14.0,PPO
12434,19,-19.0,PPO
12435,9,-9.0,PPO
12436,8,-8.0,PPO
12437,9,-9.0,PPO
12438,10,-10.0,PPO
12439,10,-10.0,PPO
12440,8,-8.0,PPO
12441,9,-9.0,PPO
12442,11,-11.0,PPO
12443,11,-11.0,PPO
12444,9,-9.0,PPO
12445,11,-11.0,PPO
12446,9,-9.0,PPO
12447,12,-12.0,PPO
12448,21,-21.0,PPO
12449,12,-12.0,PPO
12450,11,-11.0,PPO
12451,16,-16.0,PPO
12452,9,-9.0,PPO
12453,10,-10.0,PPO
12454,24,-24.0,PPO
12455,8,-8.0,PPO
12456,12,-12.0,PPO
12457,14,-14.0,PPO
12458,14,-14.0,PPO
12459,10,-10.0,PPO
12460,14,-14.0,PPO
12461,11,-11.0,PPO
12462,10,-10.0,PPO
12463,9,-9.0,PPO
12464,9,-9.0,PPO
12465,13,-13.0,PPO
12466,11,-11.0,PPO
12467,12,-12.0,PPO
12468,10,-10.0,PPO
12469,13,-13.0,PPO
12470,15,-15.0,PPO
12471,9,-9.0,PPO
12472,8,-8.0,PPO
12473,8,-8.0,PPO
12474,8,-8.0,PPO
12475,12,-12.0,PPO
12476,10,-10.0,PPO
12477,10,-10.0,PPO
12478,8,-8.0,PPO
12479,14,-14.0,PPO
12480,15,-15.0,PPO
12481,8,-8.0,PPO
12482,8,-8.0,PPO
12483,8,-8.0,PPO
12484,10,-10.0,PPO
12485,9,-9.0,PPO
12486,11,-11.0,PPO
12487,9,-9.0,PPO
12488,11,-11.0,PPO
12489,14,-14.0,PPO
12490,10,-10.0,PPO
12491,12,-12.0,PPO
12492,9,-9.0,PPO
12493,13,-13.0,PPO
12494,9,-9.0,PPO
12495,11,-11.0,PPO
12496,9,-9.0,PPO
12497,20,-20.0,PPO
12498,18,-18.0,PPO
12499,9,-9.0,PPO
12500,8,-8.0,PPO
12501,12,-12.0,PPO
12502,8,-8.0,PPO
12503,9,-9.0,PPO
12504,12,-12.0,PPO
12505,8,-8.0,PPO
12506,12,-12.0,PPO
12507,8,-8.0,PPO
12508,12,-12.0,PPO
12509,8,-8.0,PPO
12510,11,-11.0,PPO
12511,11,-11.0,PPO
12512,8,-8.0,PPO
12513,9,-9.0,PPO
12514,10,-10.0,PPO
12515,8,-8.0,PPO
12516,11,-11.0,PPO
12517,9,-9.0,PPO
12518,12,-12.0,PPO
12519,14,-14.0,PPO
12520,9,-9.0,PPO
12521,11,-11.0,PPO
12522,10,-10.0,PPO
12523,8,-8.0,PPO
12524,12,-12.0,PPO
12525,15,-15.0,PPO
12526,10,-10.0,PPO
12527,14,-14.0,PPO
12528,9,-9.0,PPO
12529,12,-12.0,PPO
12530,8,-8.0,PPO
12531,8,-8.0,PPO
12532,12,-12.0,PPO
12533,8,-8.0,PPO
12534,13,-13.0,PPO
12535,15,-15.0,PPO
12536,11,-11.0,PPO
12537,10,-10.0,PPO
12538,8,-8.0,PPO
12539,8,-8.0,PPO
12540,10,-10.0,PPO
12541,9,-9.0,PPO
12542,12,-12.0,PPO
12543,9,-9.0,PPO
12544,9,-9.0,PPO
12545,8,-8.0,PPO
12546,17,-17.0,PPO
12547,8,-8.0,PPO
12548,15,-15.0,PPO
12549,12,-12.0,PPO
12550,8,-8.0,PPO
12551,9,-9.0,PPO
12552,12,-12.0,PPO
12553,9,-9.0,PPO
12554,11,-11.0,PPO
12555,12,-12.0,PPO
12556,10,-10.0,PPO
12557,15,-15.0,PPO
12558,15,-15.0,PPO
12559,10,-10.0,PPO
12560,11,-11.0,PPO
12561,20,-20.0,PPO
12562,8,-8.0,PPO
12563,9,-9.0,PPO
12564,12,-12.0,PPO
12565,12,-12.0,PPO
12566,11,-11.0,PPO
12567,8,-8.0,PPO
12568,10,-10.0,PPO
12569,8,-8.0,PPO
12570,16,-16.0,PPO
12571,13,-13.0,PPO
12572,11,-11.0,PPO
12573,17,-17.0,PPO
12574,10,-10.0,PPO
12575,8,-8.0,PPO
12576,16,-16.0,PPO
12577,14,-14.0,PPO
12578,13,-13.0,PPO
12579,12,-12.0,PPO
12580,8,-8.0,PPO
12581,11,-11.0,PPO
12582,9,-9.0,PPO
12583,10,-10.0,PPO
12584,8,-8.0,PPO
12585,9,-9.0,PPO
12586,15,-15.0,PPO
12587,14,-14.0,PPO
12588,11,-11.0,PPO
12589,9,-9.0,PPO
12590,10,-10.0,PPO
12591,9,-9.0,PPO
12592,8,-8.0,PPO
12593,10,-10.0,PPO
12594,13,-13.0,PPO
12595,8,-8.0,PPO
12596,9,-9.0,PPO
12597,9,-9.0,PPO
12598,11,-11.0,PPO
12599,11,-11.0,PPO
12600,10,-10.0,PPO
12601,11,-11.0,PPO
12602,9,-9.0,PPO
12603,8,-8.0,PPO
12604,12,-12.0,PPO
12605,9,-9.0,PPO
12606,9,-9.0,PPO
12607,10,-10.0,PPO
12608,10,-10.0,PPO
12609,10,-10.0,PPO
12610,8,-8.0,PPO
12611,8,-8.0,PPO
12612,11,-11.0,PPO
12613,8,-8.0,PPO
12614,8,-8.0,PPO
12615,9,-9.0,PPO
12616,22,-22.0,PPO
12617,10,-10.0,PPO
12618,12,-12.0,PPO
12619,8,-8.0,PPO
12620,9,-9.0,PPO
12621,13,-13.0,PPO
12622,11,-11.0,PPO
12623,8,-8.0,PPO
12624,10,-10.0,PPO
12625,14,-14.0,PPO
12626,9,-9.0,PPO
12627,9,-9.0,PPO
12628,12,-12.0,PPO
12629,9,-9.0,PPO
12630,9,-9.0,PPO
12631,10,-10.0,PPO
12632,13,-13.0,PPO
12633,12,-12.0,PPO
12634,9,-9.0,PPO
12635,9,-9.0,PPO
12636,8,-8.0,PPO
12637,9,-9.0,PPO
12638,8,-8.0,PPO
12639,8,-8.0,PPO
12640,9,-9.0,PPO
12641,10,-10.0,PPO
12642,8,-8.0,PPO
12643,14,-14.0,PPO
12644,21,-21.0,PPO
12645,8,-8.0,PPO
12646,10,-10.0,PPO
12647,8,-8.0,PPO
12648,9,-9.0,PPO
12649,14,-14.0,PPO
12650,9,-9.0,PPO
12651,9,-9.0,PPO
12652,8,-8.0,PPO
12653,8,-8.0,PPO
12654,11,-11.0,PPO
12655,10,-10.0,PPO
12656,8,-8.0,PPO
12657,9,-9.0,PPO
12658,10,-10.0,PPO
12659,12,-12.0,PPO
12660,8,-8.0,PPO
12661,12,-12.0,PPO
12662,16,-16.0,PPO
12663,9,-9.0,PPO
12664,8,-8.0,PPO
12665,10,-10.0,PPO
12666,10,-10.0,PPO
12667,10,-10.0,PPO
12668,13,-13.0,PPO
12669,8,-8.0,PPO
12670,9,-9.0,PPO
12671,20,-20.0,PPO
12672,9,-9.0,PPO
12673,10,-10.0,PPO
12674,10,-10.0,PPO
12675,10,-10.0,PPO
12676,10,-10.0,PPO
12677,9,-9.0,PPO
12678,8,-8.0,PPO
12679,9,-9.0,PPO
12680,10,-10.0,PPO
12681,10,-10.0,PPO
12682,10,-10.0,PPO
12683,11,-11.0,PPO
12684,9,-9.0,PPO
12685,9,-9.0,PPO
12686,10,-10.0,PPO
12687,9,-9.0,PPO
12688,20,-20.0,PPO
12689,9,-9.0,PPO
12690,12,-12.0,PPO
12691,8,-8.0,PPO
12692,11,-11.0,PPO
12693,9,-9.0,PPO
12694,8,-8.0,PPO
12695,16,-16.0,PPO
12696,10,-10.0,PPO
12697,8,-8.0,PPO
12698,10,-10.0,PPO
12699,12,-12.0,PPO
12700,10,-10.0,PPO
12701,8,-8.0,PPO
12702,8,-8.0,PPO
12703,8,-8.0,PPO
12704,12,-12.0,PPO
12705,11,-11.0,PPO
12706,8,-8.0,PPO
12707,8,-8.0,PPO
12708,9,-9.0,PPO
12709,10,-10.0,PPO
12710,9,-9.0,PPO
12711,9,-9.0,PPO
12712,10,-10.0,PPO
12713,8,-8.0,PPO
12714,12,-12.0,PPO
12715,14,-14.0,PPO
12716,12,-12.0,PPO
12717,9,-9.0,PPO
12718,9,-9.0,PPO
12719,10,-10.0,PPO
12720,16,-16.0,PPO
12721,10,-10.0,PPO
12722,14,-14.0,PPO
12723,12,-12.0,PPO
12724,9,-9.0,PPO
12725,11,-11.0,PPO
12726,9,-9.0,PPO
12727,10,-10.0,PPO
12728,9,-9.0,PPO
12729,8,-8.0,PPO
12730,9,-9.0,PPO
12731,10,-10.0,PPO
12732,11,-11.0,PPO
12733,10,-10.0,PPO
12734,9,-9.0,PPO
12735,14,-14.0,PPO
12736,11,-11.0,PPO
12737,12,-12.0,PPO
12738,8,-8.0,PPO
12739,11,-11.0,PPO
12740,8,-8.0,PPO
12741,9,-9.0,PPO
12742,9,-9.0,PPO
12743,10,-10.0,PPO
12744,16,-16.0,PPO
12745,9,-9.0,PPO
12746,8,-8.0,PPO
12747,8,-8.0,PPO
12748,11,-11.0,PPO
12749,10,-10.0,PPO
12750,11,-11.0,PPO
12751,10,-10.0,PPO
12752,8,-8.0,PPO
12753,9,-9.0,PPO
12754,8,-8.0,PPO
12755,16,-16.0,PPO
12756,9,-9.0,PPO
12757,8,-8.0,PPO
12758,8,-8.0,PPO
12759,8,-8.0,PPO
12760,13,-13.0,PPO
12761,9,-9.0,PPO
12762,9,-9.0,PPO
12763,16,-16.0,PPO
12764,11,-11.0,PPO
12765,15,-15.0,PPO
12766,8,-8.0,PPO
12767,8,-8.0,PPO
12768,9,-9.0,PPO
12769,20,-20.0,PPO
12770,10,-10.0,PPO
12771,11,-11.0,PPO
12772,9,-9.0,PPO
12773,17,-17.0,PPO
12774,9,-9.0,PPO
12775,8,-8.0,PPO
12776,11,-11.0,PPO
12777,11,-11.0,PPO
12778,10,-10.0,PPO
12779,12,-12.0,PPO
12780,8,-8.0,PPO
12781,8,-8.0,PPO
12782,8,-8.0,PPO
12783,8,-8.0,PPO
12784,10,-10.0,PPO
12785,12,-12.0,PPO
12786,14,-14.0,PPO
12787,8,-8.0,PPO
12788,9,-9.0,PPO
12789,8,-8.0,PPO
12790,10,-10.0,PPO
12791,10,-10.0,PPO
12792,10,-10.0,PPO
12793,8,-8.0,PPO
12794,9,-9.0,PPO
12795,11,-11.0,PPO
12796,8,-8.0,PPO
12797,8,-8.0,PPO
12798,13,-13.0,PPO
12799,9,-9.0,PPO
12800,10,-10.0,PPO
12801,11,-11.0,PPO
12802,12,-12.0,PPO
12803,21,-21.0,PPO
12804,9,-9.0,PPO
12805,8,-8.0,PPO
12806,11,-11.0,PPO
12807,10,-10.0,PPO
12808,21,-21.0,PPO
12809,18,-18.0,PPO
12810,11,-11.0,PPO
12811,10,-10.0,PPO
12812,9,-9.0,PPO
12813,10,-10.0,PPO
12814,10,-10.0,PPO
12815,11,-11.0,PPO
12816,17,-17.0,PPO
12817,15,-15.0,PPO
12818,14,-14.0,PPO
12819,16,-16.0,PPO
12820,15,-15.0,PPO
12821,9,-9.0,PPO
12822,8,-8.0,PPO
12823,9,-9.0,PPO
12824,8,-8.0,PPO
12825,10,-10.0,PPO
12826,12,-12.0,PPO
12827,8,-8.0,PPO
12828,8,-8.0,PPO
12829,10,-10.0,PPO
12830,11,-11.0,PPO
12831,11,-11.0,PPO
12832,13,-13.0,PPO
12833,9,-9.0,PPO
12834,15,-15.0,PPO
12835,11,-11.0,PPO
12836,9,-9.0,PPO
12837,8,-8.0,PPO
12838,12,-12.0,PPO
12839,10,-10.0,PPO
12840,8,-8.0,PPO
12841,9,-9.0,PPO
12842,11,-11.0,PPO
12843,9,-9.0,PPO
12844,11,-11.0,PPO
12845,10,-10.0,PPO
12846,10,-10.0,PPO
12847,10,-10.0,PPO
12848,9,-9.0,PPO
12849,8,-8.0,PPO
12850,8,-8.0,PPO
12851,10,-10.0,PPO
12852,10,-10.0,PPO
12853,10,-10.0,PPO
12854,10,-10.0,PPO
12855,11,-11.0,PPO
12856,8,-8.0,PPO
12857,9,-9.0,PPO
12858,8,-8.0,PPO
12859,12,-12.0,PPO
12860,16,-16.0,PPO
12861,11,-11.0,PPO
12862,16,-16.0,PPO
12863,9,-9.0,PPO
12864,8,-8.0,PPO
12865,11,-11.0,PPO
12866,12,-12.0,PPO
12867,8,-8.0,PPO
12868,8,-8.0,PPO
12869,16,-16.0,PPO
12870,8,-8.0,PPO
12871,9,-9.0,PPO
12872,8,-8.0,PPO
12873,9,-9.0,PPO
12874,9,-9.0,PPO
12875,9,-9.0,PPO
12876,10,-10.0,PPO
12877,8,-8.0,PPO
12878,8,-8.0,PPO
12879,11,-11.0,PPO
12880,13,-13.0,PPO
12881,11,-11.0,PPO
12882,9,-9.0,PPO
12883,10,-10.0,PPO
12884,10,-10.0,PPO
12885,13,-13.0,PPO
12886,8,-8.0,PPO
12887,16,-16.0,PPO
12888,9,-9.0,PPO
12889,11,-11.0,PPO
12890,9,-9.0,PPO
12891,8,-8.0,PPO
12892,17,-17.0,PPO
12893,8,-8.0,PPO
12894,8,-8.0,PPO
12895,12,-12.0,PPO
12896,13,-13.0,PPO
12897,11,-11.0,PPO
12898,9,-9.0,PPO
12899,12,-12.0,PPO
12900,8,-8.0,PPO
12901,18,-18.0,PPO
12902,8,-8.0,PPO
12903,16,-16.0,PPO
12904,12,-12.0,PPO
12905,8,-8.0,PPO
12906,8,-8.0,PPO
12907,9,-9.0,PPO
12908,9,-9.0,PPO
12909,9,-9.0,PPO
12910,10,-10.0,PPO
12911,13,-13.0,PPO
12912,11,-11.0,PPO
