Episode,Step,Return,Algorithm
6130,100,-110.0,dqn
6131,60,-60.0,dqn
6132,100,-110.0,dqn
6133,100,-110.0,dqn
6134,64,-64.0,dqn
6135,43,-40.0,dqn
6136,60,-56.0,dqn
6137,100,-110.0,dqn
6138,68,-68.0,dqn
6139,100,-110.0,dqn
6140,36,-36.0,dqn
6141,96,-96.0,dqn
6142,64,-56.0,dqn
6143,66,-66.0,dqn
6144,100,-118.0,dqn
6145,51,-49.0,dqn
6146,80,-80.0,dqn
6147,60,-60.0,dqn
6148,24,-24.0,dqn
6149,100,-112.0,dqn
6150,23,-21.0,dqn
6151,8,-9.0,dqn
6152,82,-82.0,dqn
6153,71,-71.0,dqn
6154,25,-25.0,dqn
6155,89,-89.0,dqn
6156,100,-110.0,dqn
6157,17,-17.0,dqn
6158,54,-54.0,dqn
6159,5,-9.0,dqn
6160,35,-35.0,dqn
6161,47,-44.0,dqn
6162,100,-110.0,dqn
6163,100,-110.0,dqn
6164,76,-71.0,dqn
6165,22,-17.0,dqn
6166,61,-59.0,dqn
6167,31,-23.0,dqn
6168,100,-110.0,dqn
6169,100,-110.0,dqn
6170,18,-18.0,dqn
6171,100,-110.0,dqn
6172,48,-48.0,dqn
6173,62,-62.0,dqn
6174,53,-53.0,dqn
6175,70,-56.0,dqn
6176,35,-35.0,dqn
6177,38,-38.0,dqn
6178,45,-46.0,dqn
6179,83,-83.0,dqn
6180,98,-98.0,dqn
6181,59,-59.0,dqn
6182,11,-9.0,dqn
6183,22,-22.0,dqn
6184,6,-9.0,dqn
6185,11,-9.0,dqn
6186,67,-67.0,dqn
6187,100,-110.0,dqn
6188,16,-16.0,dqn
6189,100,-110.0,dqn
6190,61,-61.0,dqn
6191,5,-9.0,dqn
6192,30,-30.0,dqn
6193,79,-79.0,dqn
6194,46,-46.0,dqn
6195,71,-71.0,dqn
6196,38,-38.0,dqn
6197,67,-67.0,dqn
6198,59,-59.0,dqn
6199,64,-64.0,dqn
6200,88,-88.0,dqn
6201,91,-95.0,dqn
6202,13,-13.0,dqn
6203,36,-36.0,dqn
6204,100,-110.0,dqn
6205,35,-35.0,dqn
6206,49,-47.0,dqn
6207,20,-20.0,dqn
6208,40,-39.0,dqn
6209,100,-110.0,dqn
6210,8,-9.0,dqn
6211,40,-40.0,dqn
6212,100,-116.0,dqn
6213,32,-32.0,dqn
6214,20,-20.0,dqn
6215,64,-64.0,dqn
6216,100,-110.0,dqn
6217,43,-9.0,dqn
6218,27,-27.0,dqn
6219,62,-62.0,dqn
6220,83,-78.0,dqn
6221,28,-28.0,dqn
6222,34,-31.0,dqn
6223,100,-110.0,dqn
6224,47,-47.0,dqn
6225,21,-21.0,dqn
6226,94,-94.0,dqn
6227,70,-62.0,dqn
6228,35,-35.0,dqn
6229,100,-115.0,dqn
6230,74,-74.0,dqn
6231,82,-87.0,dqn
6232,74,-81.0,dqn
6233,62,-62.0,dqn
6234,21,-20.0,dqn
6235,35,-35.0,dqn
6236,100,-110.0,dqn
6237,76,-76.0,dqn
6238,59,-59.0,dqn
6239,28,-22.0,dqn
6240,100,-110.0,dqn
6241,100,-110.0,dqn
6242,100,-110.0,dqn
6243,51,-49.0,dqn
6244,42,-42.0,dqn
6245,32,-32.0,dqn
6246,36,-36.0,dqn
6247,52,-52.0,dqn
6248,100,-110.0,dqn
6249,100,-110.0,dqn
6250,18,-18.0,dqn
6251,46,-46.0,dqn
6252,40,-44.0,dqn
6253,67,-69.0,dqn
6254,100,-110.0,dqn
6255,84,-84.0,dqn
6256,85,-85.0,dqn
6257,100,-110.0,dqn
6258,60,-60.0,dqn
6259,98,-98.0,dqn
6260,39,-39.0,dqn
6261,5,-9.0,dqn
6262,67,-67.0,dqn
6263,73,-73.0,dqn
6264,36,-36.0,dqn
6265,100,-110.0,dqn
6266,100,-110.0,dqn
6267,37,-33.0,dqn
6268,100,-110.0,dqn
6269,30,-30.0,dqn
6270,75,-75.0,dqn
6271,100,-110.0,dqn
6272,100,-110.0,dqn
6273,9,-10.0,dqn
6274,15,-15.0,dqn
6275,56,-56.0,dqn
6276,48,-48.0,dqn
6277,100,-110.0,dqn
6278,21,-21.0,dqn
6279,65,-65.0,dqn
6280,89,-75.0,dqn
6281,100,-110.0,dqn
6282,100,-110.0,dqn
6283,47,-47.0,dqn
6284,67,-67.0,dqn
6285,62,-62.0,dqn
6286,20,-19.0,dqn
6287,100,-110.0,dqn
6288,100,-110.0,dqn
6289,57,-57.0,dqn
6290,55,-55.0,dqn
6291,100,-110.0,dqn
6292,39,-32.0,dqn
6293,100,-110.0,dqn
6294,64,-64.0,dqn
6295,61,-61.0,dqn
6296,53,-53.0,dqn
6297,39,-41.0,dqn
6298,43,-43.0,dqn
6299,38,-39.0,dqn
6300,45,-45.0,dqn
6301,72,-72.0,dqn
6302,100,-110.0,dqn
6303,28,-28.0,dqn
6304,5,-9.0,dqn
6305,59,-60.0,dqn
6306,26,-26.0,dqn
6307,52,-48.0,dqn
6308,53,-53.0,dqn
6309,24,-24.0,dqn
6310,10,-11.0,dqn
6311,35,-35.0,dqn
6312,100,-110.0,dqn
6313,87,-87.0,dqn
6314,34,-34.0,dqn
6315,42,-42.0,dqn
6316,21,-21.0,dqn
6317,47,-47.0,dqn
6318,56,-56.0,dqn
6319,100,-110.0,dqn
6320,20,-20.0,dqn
6321,52,-52.0,dqn
6322,23,-23.0,dqn
6323,94,-94.0,dqn
6324,73,-73.0,dqn
6325,58,-48.0,dqn
6326,36,-36.0,dqn
6327,7,-9.0,dqn
6328,100,-115.0,dqn
6329,35,-37.0,dqn
6330,66,-54.0,dqn
6331,72,-72.0,dqn
6332,30,-30.0,dqn
6333,61,-61.0,dqn
6334,55,-55.0,dqn
6335,18,-18.0,dqn
6336,100,-110.0,dqn
6337,100,-110.0,dqn
6338,24,-27.0,dqn
6339,69,-69.0,dqn
6340,100,-110.0,dqn
6341,19,-19.0,dqn
6342,100,-110.0,dqn
6343,43,-43.0,dqn
6344,20,-20.0,dqn
6345,100,-110.0,dqn
6346,100,-110.0,dqn
6347,22,-20.0,dqn
6348,67,-67.0,dqn
6349,42,-44.0,dqn
6350,34,-34.0,dqn
6351,39,-38.0,dqn
6352,100,-110.0,dqn
6353,56,-56.0,dqn
6354,100,-110.0,dqn
6355,85,-85.0,dqn
6356,34,-34.0,dqn
6357,51,-51.0,dqn
6358,11,-12.0,dqn
6359,100,-114.0,dqn
6360,5,-9.0,dqn
6361,43,-43.0,dqn
6362,65,-65.0,dqn
6363,16,-9.0,dqn
6364,27,-27.0,dqn
6365,56,-56.0,dqn
6366,90,-77.0,dqn
6367,19,-19.0,dqn
6368,61,-61.0,dqn
6369,34,-34.0,dqn
6370,43,-42.0,dqn
6371,100,-110.0,dqn
6372,42,-42.0,dqn
6373,60,-60.0,dqn
6374,32,-32.0,dqn
6375,100,-110.0,dqn
6376,10,-9.0,dqn
6377,80,-80.0,dqn
6378,68,-68.0,dqn
6379,65,-65.0,dqn
6380,100,-110.0,dqn
6381,17,-17.0,dqn
6382,64,-64.0,dqn
6383,7,-9.0,dqn
6384,43,-43.0,dqn
6385,49,-43.0,dqn
6386,40,-40.0,dqn
6387,52,-52.0,dqn
6388,40,-40.0,dqn
6389,43,-44.0,dqn
6390,7,-9.0,dqn
6391,29,-24.0,dqn
6392,6,-9.0,dqn
6393,100,-110.0,dqn
6394,83,-78.0,dqn
6395,59,-59.0,dqn
6396,21,-21.0,dqn
6397,33,-31.0,dqn
6398,100,-110.0,dqn
6399,100,-118.0,dqn
6400,32,-32.0,dqn
6401,24,-24.0,dqn
6402,100,-110.0,dqn
6403,91,-91.0,dqn
6404,68,-68.0,dqn
6405,55,-55.0,dqn
6406,100,-110.0,dqn
6407,65,-65.0,dqn
6408,31,-28.0,dqn
6409,85,-85.0,dqn
6410,38,-38.0,dqn
6411,36,-32.0,dqn
6412,43,-43.0,dqn
6413,8,-9.0,dqn
6414,5,-9.0,dqn
6415,14,-11.0,dqn
6416,53,-51.0,dqn
6417,29,-29.0,dqn
6418,62,-62.0,dqn
6419,69,-69.0,dqn
6420,50,-41.0,dqn
6421,11,-12.0,dqn
6422,41,-41.0,dqn
6423,84,-82.0,dqn
6424,17,-17.0,dqn
6425,35,-37.0,dqn
6426,100,-110.0,dqn
6427,96,-96.0,dqn
6428,100,-110.0,dqn
6429,50,-45.0,dqn
6430,26,-26.0,dqn
6431,30,-30.0,dqn
6432,7,-9.0,dqn
6433,94,-94.0,dqn
6434,38,-38.0,dqn
6435,100,-110.0,dqn
6436,30,-30.0,dqn
6437,100,-110.0,dqn
6438,100,-110.0,dqn
6439,7,-9.0,dqn
6440,43,-43.0,dqn
6441,59,-59.0,dqn
6442,46,-46.0,dqn
6443,100,-110.0,dqn
6444,100,-110.0,dqn
6445,100,-110.0,dqn
6446,88,-83.0,dqn
6447,51,-51.0,dqn
6448,6,-9.0,dqn
6449,32,-32.0,dqn
6450,37,-37.0,dqn
6451,81,-81.0,dqn
6452,79,-79.0,dqn
6453,21,-22.0,dqn
6454,91,-91.0,dqn
6455,12,-12.0,dqn
6456,45,-45.0,dqn
6457,7,-9.0,dqn
6458,60,-60.0,dqn
6459,7,-9.0,dqn
6460,85,-85.0,dqn
6461,45,-45.0,dqn
6462,41,-41.0,dqn
6463,24,-24.0,dqn
6464,47,-47.0,dqn
6465,33,-30.0,dqn
6466,95,-95.0,dqn
6467,100,-110.0,dqn
6468,20,-17.0,dqn
6469,40,-40.0,dqn
6470,34,-35.0,dqn
6471,56,-56.0,dqn
6472,47,-47.0,dqn
6473,100,-110.0,dqn
6474,18,-18.0,dqn
6475,100,-110.0,dqn
6476,17,-17.0,dqn
6477,53,-53.0,dqn
6478,100,-110.0,dqn
6479,21,-21.0,dqn
6480,35,-35.0,dqn
6481,86,-86.0,dqn
6482,97,-97.0,dqn
6483,100,-110.0,dqn
6484,16,-19.0,dqn
6485,29,-29.0,dqn
6486,51,-51.0,dqn
6487,87,-83.0,dqn
6488,100,-110.0,dqn
6489,11,-9.0,dqn
6490,36,-35.0,dqn
6491,92,-92.0,dqn
6492,25,-30.0,dqn
6493,8,-9.0,dqn
6494,58,-58.0,dqn
6495,27,-28.0,dqn
6496,100,-110.0,dqn
6497,100,-110.0,dqn
6498,15,-15.0,dqn
6499,100,-110.0,dqn
6500,52,-52.0,dqn
6501,73,-73.0,dqn
6502,26,-26.0,dqn
6503,19,-19.0,dqn
6504,97,-97.0,dqn
6505,48,-48.0,dqn
6506,42,-42.0,dqn
6507,100,-110.0,dqn
6508,97,-102.0,dqn
6509,97,-94.0,dqn
6510,22,-22.0,dqn
6511,100,-110.0,dqn
6512,97,-87.0,dqn
6513,100,-110.0,dqn
6514,12,-10.0,dqn
6515,36,-36.0,dqn
6516,87,-87.0,dqn
6517,61,-47.0,dqn
6518,92,-92.0,dqn
6519,67,-54.0,dqn
6520,100,-110.0,dqn
6521,35,-33.0,dqn
6522,53,-49.0,dqn
6523,100,-110.0,dqn
6524,100,-110.0,dqn
6525,85,-85.0,dqn
6526,100,-110.0,dqn
6527,100,-110.0,dqn
6528,8,-9.0,dqn
6529,14,-14.0,dqn
6530,100,-110.0,dqn
6531,20,-20.0,dqn
6532,77,-77.0,dqn
6533,24,-24.0,dqn
6534,48,-48.0,dqn
6535,33,-34.0,dqn
6536,54,-54.0,dqn
6537,44,-43.0,dqn
6538,57,-57.0,dqn
6539,73,-73.0,dqn
6540,50,-50.0,dqn
6541,22,-19.0,dqn
6542,20,-20.0,dqn
6543,7,-9.0,dqn
6544,48,-48.0,dqn
6545,84,-84.0,dqn
6546,52,-52.0,dqn
6547,39,-39.0,dqn
6548,100,-110.0,dqn
6549,8,-9.0,dqn
6550,53,-53.0,dqn
6551,100,-110.0,dqn
6552,100,-120.0,dqn
6553,70,-66.0,dqn
6554,76,-76.0,dqn
6555,22,-22.0,dqn
6556,49,-38.0,dqn
6557,39,-35.0,dqn
6558,41,-36.0,dqn
6559,19,-19.0,dqn
6560,100,-110.0,dqn
6561,6,-9.0,dqn
6562,42,-42.0,dqn
6563,100,-110.0,dqn
6564,46,-46.0,dqn
6565,6,-9.0,dqn
6566,22,-20.0,dqn
6567,70,-75.0,dqn
6568,5,-9.0,dqn
6569,57,-57.0,dqn
6570,47,-47.0,dqn
6571,100,-110.0,dqn
6572,31,-31.0,dqn
6573,31,-33.0,dqn
6574,100,-110.0,dqn
6575,8,-9.0,dqn
6576,42,-42.0,dqn
6577,16,-16.0,dqn
6578,30,-30.0,dqn
6579,100,-110.0,dqn
6580,100,-110.0,dqn
6581,37,-21.0,dqn
6582,73,-73.0,dqn
6583,100,-110.0,dqn
6584,70,-70.0,dqn
6585,100,-110.0,dqn
6586,13,-16.0,dqn
6587,6,-9.0,dqn
6588,62,-62.0,dqn
6589,13,-13.0,dqn
6590,52,-49.0,dqn
6591,45,-44.0,dqn
6592,100,-110.0,dqn
6593,90,-90.0,dqn
6594,39,-39.0,dqn
6595,100,-110.0,dqn
6596,88,-80.0,dqn
6597,13,-13.0,dqn
6598,62,-62.0,dqn
6599,22,-22.0,dqn
6600,100,-110.0,dqn
6601,57,-57.0,dqn
6602,76,-76.0,dqn
6603,100,-110.0,dqn
6604,15,-11.0,dqn
6605,36,-36.0,dqn
6606,77,-67.0,dqn
6607,62,-62.0,dqn
6608,57,-55.0,dqn
6609,100,-110.0,dqn
6610,16,-16.0,dqn
6611,100,-110.0,dqn
6612,36,-32.0,dqn
6613,47,-42.0,dqn
6614,62,-62.0,dqn
6615,72,-65.0,dqn
6616,27,-27.0,dqn
6617,68,-68.0,dqn
6618,43,-44.0,dqn
6619,76,-76.0,dqn
6620,34,-31.0,dqn
6621,95,-95.0,dqn
6622,100,-110.0,dqn
6623,60,-60.0,dqn
6624,56,-56.0,dqn
6625,16,-19.0,dqn
6626,9,-10.0,dqn
6627,23,-23.0,dqn
6628,67,-54.0,dqn
6629,33,-33.0,dqn
6630,100,-110.0,dqn
6631,32,-32.0,dqn
6632,86,-86.0,dqn
6633,38,-38.0,dqn
6634,10,-9.0,dqn
6635,58,-58.0,dqn
6636,96,-96.0,dqn
6637,91,-91.0,dqn
6638,45,-45.0,dqn
6639,42,-42.0,dqn
6640,93,-92.0,dqn
6641,100,-110.0,dqn
6642,29,-29.0,dqn
6643,61,-61.0,dqn
6644,100,-110.0,dqn
6645,13,-17.0,dqn
6646,16,-15.0,dqn
6647,18,-18.0,dqn
6648,81,-81.0,dqn
6649,15,-15.0,dqn
6650,100,-110.0,dqn
6651,100,-110.0,dqn
6652,100,-110.0,dqn
6653,67,-67.0,dqn
6654,100,-110.0,dqn
6655,70,-70.0,dqn
6656,100,-110.0,dqn
6657,22,-22.0,dqn
6658,7,-9.0,dqn
6659,39,-39.0,dqn
6660,51,-51.0,dqn
6661,83,-83.0,dqn
6662,76,-76.0,dqn
6663,11,-10.0,dqn
6664,100,-110.0,dqn
6665,32,-20.0,dqn
6666,46,-46.0,dqn
6667,39,-32.0,dqn
6668,100,-110.0,dqn
6669,42,-42.0,dqn
6670,100,-110.0,dqn
6671,29,-30.0,dqn
6672,46,-43.0,dqn
6673,68,-68.0,dqn
6674,83,-84.0,dqn
6675,100,-110.0,dqn
6676,81,-81.0,dqn
6677,57,-52.0,dqn
6678,48,-48.0,dqn
6679,40,-40.0,dqn
6680,97,-97.0,dqn
6681,62,-63.0,dqn
6682,55,-55.0,dqn
6683,100,-110.0,dqn
6684,88,-88.0,dqn
6685,98,-98.0,dqn
6686,23,-23.0,dqn
6687,13,-13.0,dqn
6688,29,-27.0,dqn
6689,65,-65.0,dqn
6690,74,-74.0,dqn
6691,100,-110.0,dqn
6692,47,-47.0,dqn
6693,49,-49.0,dqn
6694,91,-91.0,dqn
6695,64,-62.0,dqn
6696,54,-54.0,dqn
6697,40,-31.0,dqn
6698,66,-66.0,dqn
6699,100,-110.0,dqn
6700,38,-36.0,dqn
6701,100,-110.0,dqn
6702,100,-110.0,dqn
6703,22,-22.0,dqn
6704,36,-36.0,dqn
6705,100,-110.0,dqn
6706,60,-60.0,dqn
6707,32,-32.0,dqn
6708,100,-110.0,dqn
6709,64,-64.0,dqn
6710,47,-45.0,dqn
6711,73,-75.0,dqn
6712,100,-110.0,dqn
6713,84,-84.0,dqn
6714,25,-25.0,dqn
6715,62,-62.0,dqn
6716,100,-110.0,dqn
6717,100,-110.0,dqn
6718,33,-33.0,dqn
6719,19,-19.0,dqn
6720,65,-65.0,dqn
6721,8,-9.0,dqn
6722,100,-114.0,dqn
6723,84,-83.0,dqn
6724,45,-45.0,dqn
6725,100,-110.0,dqn
6726,80,-80.0,dqn
6727,100,-110.0,dqn
6728,47,-47.0,dqn
6729,100,-110.0,dqn
6730,72,-71.0,dqn
6731,100,-110.0,dqn
6732,52,-52.0,dqn
6733,44,-44.0,dqn
6734,100,-110.0,dqn
6735,48,-48.0,dqn
6736,66,-66.0,dqn
6737,92,-89.0,dqn
6738,100,-110.0,dqn
6739,100,-110.0,dqn
6740,49,-49.0,dqn
6741,68,-69.0,dqn
6742,25,-28.0,dqn
6743,79,-76.0,dqn
6744,45,-45.0,dqn
6745,44,-44.0,dqn
6746,54,-54.0,dqn
6747,59,-59.0,dqn
6748,27,-26.0,dqn
6749,78,-80.0,dqn
6750,36,-32.0,dqn
6751,66,-66.0,dqn
6752,100,-110.0,dqn
6753,44,-44.0,dqn
6754,48,-48.0,dqn
6755,84,-84.0,dqn
6756,48,-48.0,dqn
6757,100,-110.0,dqn
6758,100,-110.0,dqn
6759,56,-56.0,dqn
6760,59,-59.0,dqn
6761,33,-33.0,dqn
6762,36,-36.0,dqn
6763,30,-32.0,dqn
6764,40,-40.0,dqn
6765,37,-37.0,dqn
6766,68,-68.0,dqn
6767,100,-110.0,dqn
6768,27,-25.0,dqn
6769,57,-56.0,dqn
6770,8,-9.0,dqn
6771,36,-36.0,dqn
6772,52,-52.0,dqn
6773,61,-61.0,dqn
6774,18,-15.0,dqn
6775,100,-110.0,dqn
6776,42,-45.0,dqn
6777,57,-57.0,dqn
6778,100,-110.0,dqn
6779,35,-35.0,dqn
6780,79,-79.0,dqn
6781,65,-65.0,dqn
6782,29,-29.0,dqn
6783,100,-110.0,dqn
6784,21,-21.0,dqn
6785,63,-63.0,dqn
6786,35,-35.0,dqn
6787,28,-28.0,dqn
6788,84,-84.0,dqn
6789,70,-70.0,dqn
6790,100,-110.0,dqn
6791,15,-11.0,dqn
6792,59,-59.0,dqn
6793,24,-24.0,dqn
6794,100,-110.0,dqn
6795,100,-110.0,dqn
6796,20,-20.0,dqn
6797,100,-110.0,dqn
6798,32,-30.0,dqn
6799,44,-44.0,dqn
6800,60,-60.0,dqn
6801,49,-49.0,dqn
6802,20,-19.0,dqn
6803,100,-110.0,dqn
6804,20,-19.0,dqn
6805,55,-55.0,dqn
6806,90,-90.0,dqn
6807,67,-66.0,dqn
6808,54,-54.0,dqn
6809,61,-61.0,dqn
6810,100,-110.0,dqn
6811,72,-72.0,dqn
6812,80,-73.0,dqn
6813,33,-33.0,dqn
6814,59,-59.0,dqn
6815,35,-35.0,dqn
6816,100,-110.0,dqn
6817,33,-33.0,dqn
6818,51,-50.0,dqn
6819,46,-46.0,dqn
6820,22,-22.0,dqn
6821,100,-110.0,dqn
6822,46,-46.0,dqn
6823,100,-110.0,dqn
6824,24,-21.0,dqn
6825,100,-110.0,dqn
6826,100,-110.0,dqn
6827,61,-61.0,dqn
6828,72,-72.0,dqn
6829,40,-45.0,dqn
6830,96,-74.0,dqn
6831,100,-110.0,dqn
6832,100,-110.0,dqn
6833,46,-46.0,dqn
6834,100,-110.0,dqn
6835,41,-41.0,dqn
6836,100,-110.0,dqn
6837,46,-46.0,dqn
6838,100,-110.0,dqn
6839,26,-25.0,dqn
6840,30,-30.0,dqn
6841,100,-110.0,dqn
6842,100,-110.0,dqn
6843,85,-85.0,dqn
6844,100,-110.0,dqn
6845,100,-110.0,dqn
6846,59,-59.0,dqn
6847,20,-20.0,dqn
6848,75,-71.0,dqn
6849,100,-110.0,dqn
6850,100,-110.0,dqn
6851,36,-38.0,dqn
6852,100,-110.0,dqn
6853,100,-110.0,dqn
6854,99,-99.0,dqn
6855,71,-71.0,dqn
6856,52,-48.0,dqn
6857,33,-33.0,dqn
6858,67,-67.0,dqn
6859,46,-43.0,dqn
6860,69,-65.0,dqn
6861,53,-53.0,dqn
6862,80,-80.0,dqn
6863,61,-61.0,dqn
6864,100,-110.0,dqn
6865,57,-57.0,dqn
6866,31,-24.0,dqn
6867,43,-43.0,dqn
6868,16,-9.0,dqn
6869,36,-36.0,dqn
6870,83,-81.0,dqn
6871,52,-52.0,dqn
6872,41,-41.0,dqn
6873,100,-110.0,dqn
6874,100,-110.0,dqn
6875,84,-84.0,dqn
6876,11,-9.0,dqn
6877,57,-57.0,dqn
6878,22,-22.0,dqn
6879,62,-62.0,dqn
6880,84,-84.0,dqn
6881,100,-110.0,dqn
6882,100,-110.0,dqn
6883,60,-60.0,dqn
6884,30,-33.0,dqn
6885,23,-23.0,dqn
6886,100,-110.0,dqn
6887,67,-67.0,dqn
6888,7,-9.0,dqn
6889,25,-25.0,dqn
6890,100,-110.0,dqn
6891,24,-24.0,dqn
6892,79,-61.0,dqn
6893,9,-12.0,dqn
6894,67,-62.0,dqn
6895,100,-110.0,dqn
6896,100,-110.0,dqn
6897,100,-110.0,dqn
6898,100,-110.0,dqn
6899,100,-110.0,dqn
6900,100,-110.0,dqn
6901,57,-57.0,dqn
6902,100,-115.0,dqn
6903,32,-32.0,dqn
6904,29,-26.0,dqn
6905,100,-110.0,dqn
6906,40,-28.0,dqn
6907,100,-110.0,dqn
6908,100,-110.0,dqn
6909,51,-51.0,dqn
6910,44,-44.0,dqn
6911,72,-72.0,dqn
6912,27,-27.0,dqn
6913,7,-9.0,dqn
6914,100,-110.0,dqn
6915,56,-56.0,dqn
6916,60,-60.0,dqn
6917,100,-110.0,dqn
6918,49,-49.0,dqn
6919,9,-9.0,dqn
6920,17,-14.0,dqn
6921,100,-110.0,dqn
6922,42,-42.0,dqn
6923,61,-56.0,dqn
6924,100,-110.0,dqn
6925,100,-110.0,dqn
6926,20,-20.0,dqn
6927,100,-110.0,dqn
6928,100,-110.0,dqn
6929,16,-13.0,dqn
6930,100,-110.0,dqn
6931,59,-51.0,dqn
6932,45,-45.0,dqn
6933,100,-110.0,dqn
6934,23,-22.0,dqn
6935,88,-88.0,dqn
6936,63,-63.0,dqn
6937,62,-62.0,dqn
6938,15,-14.0,dqn
6939,37,-37.0,dqn
6940,39,-38.0,dqn
6941,97,-97.0,dqn
6942,68,-68.0,dqn
6943,56,-56.0,dqn
6944,100,-110.0,dqn
6945,20,-20.0,dqn
6946,76,-76.0,dqn
6947,80,-80.0,dqn
6948,36,-36.0,dqn
6949,100,-110.0,dqn
6950,44,-44.0,dqn
6951,36,-36.0,dqn
6952,53,-43.0,dqn
6953,10,-11.0,dqn
6954,41,-41.0,dqn
6955,91,-91.0,dqn
6956,56,-56.0,dqn
6957,57,-57.0,dqn
6958,88,-88.0,dqn
6959,48,-48.0,dqn
6960,52,-52.0,dqn
6961,100,-110.0,dqn
6962,100,-110.0,dqn
6963,49,-49.0,dqn
6964,62,-61.0,dqn
6965,87,-87.0,dqn
6966,100,-110.0,dqn
6967,100,-110.0,dqn
6968,100,-110.0,dqn
6969,58,-58.0,dqn
6970,8,-9.0,dqn
6971,52,-52.0,dqn
6972,43,-43.0,dqn
6973,100,-110.0,dqn
6974,9,-10.0,dqn
6975,12,-12.0,dqn
6976,16,-16.0,dqn
6977,100,-110.0,dqn
6978,55,-52.0,dqn
6979,40,-40.0,dqn
6980,100,-110.0,dqn
6981,69,-69.0,dqn
6982,43,-42.0,dqn
6983,21,-21.0,dqn
6984,59,-56.0,dqn
6985,32,-32.0,dqn
6986,77,-77.0,dqn
6987,9,-9.0,dqn
6988,43,-43.0,dqn
6989,48,-48.0,dqn
6990,44,-44.0,dqn
6991,100,-110.0,dqn
6992,44,-44.0,dqn
6993,20,-23.0,dqn
6994,100,-110.0,dqn
6995,100,-110.0,dqn
6996,100,-110.0,dqn
6997,15,-19.0,dqn
6998,100,-110.0,dqn
6999,100,-121.0,dqn
7000,14,-14.0,dqn
7001,31,-31.0,dqn
7002,100,-110.0,dqn
7003,24,-24.0,dqn
7004,26,-25.0,dqn
7005,71,-71.0,dqn
7006,31,-29.0,dqn
7007,100,-110.0,dqn
7008,100,-110.0,dqn
7009,32,-32.0,dqn
7010,27,-27.0,dqn
7011,91,-91.0,dqn
7012,37,-37.0,dqn
7013,100,-110.0,dqn
7014,100,-110.0,dqn
7015,100,-110.0,dqn
7016,63,-59.0,dqn
7017,50,-50.0,dqn
7018,41,-39.0,dqn
7019,100,-110.0,dqn
7020,51,-51.0,dqn
7021,100,-110.0,dqn
7022,20,-20.0,dqn
7023,6,-9.0,dqn
7024,100,-110.0,dqn
7025,33,-33.0,dqn
7026,100,-110.0,dqn
7027,86,-96.0,dqn
7028,11,-10.0,dqn
7029,15,-14.0,dqn
7030,100,-110.0,dqn
7031,93,-93.0,dqn
7032,34,-33.0,dqn
7033,42,-42.0,dqn
7034,100,-110.0,dqn
7035,100,-110.0,dqn
7036,12,-12.0,dqn
7037,100,-110.0,dqn
7038,50,-48.0,dqn
7039,34,-34.0,dqn
7040,7,-9.0,dqn
7041,59,-57.0,dqn
7042,91,-88.0,dqn
7043,43,-43.0,dqn
7044,91,-91.0,dqn
7045,72,-72.0,dqn
7046,21,-21.0,dqn
7047,100,-110.0,dqn
7048,25,-25.0,dqn
7049,100,-110.0,dqn
7050,46,-46.0,dqn
7051,57,-57.0,dqn
7052,100,-110.0,dqn
7053,66,-66.0,dqn
7054,100,-110.0,dqn
7055,58,-58.0,dqn
7056,32,-32.0,dqn
7057,41,-41.0,dqn
7058,69,-69.0,dqn
7059,26,-26.0,dqn
7060,33,-33.0,dqn
7061,6,-9.0,dqn
7062,65,-65.0,dqn
7063,57,-54.0,dqn
7064,66,-66.0,dqn
7065,24,-22.0,dqn
7066,61,-61.0,dqn
7067,64,-64.0,dqn
7068,100,-110.0,dqn
7069,8,-9.0,dqn
7070,20,-20.0,dqn
7071,75,-75.0,dqn
7072,37,-37.0,dqn
7073,100,-110.0,dqn
7074,52,-52.0,dqn
7075,55,-55.0,dqn
7076,100,-110.0,dqn
7077,100,-110.0,dqn
7078,17,-19.0,dqn
7079,55,-57.0,dqn
7080,26,-26.0,dqn
7081,71,-66.0,dqn
7082,48,-48.0,dqn
7083,82,-76.0,dqn
7084,100,-110.0,dqn
7085,26,-26.0,dqn
7086,6,-9.0,dqn
7087,30,-27.0,dqn
7088,29,-29.0,dqn
7089,46,-41.0,dqn
7090,100,-110.0,dqn
7091,92,-91.0,dqn
7092,100,-110.0,dqn
7093,7,-10.0,dqn
7094,43,-43.0,dqn
7095,49,-49.0,dqn
7096,88,-88.0,dqn
7097,42,-42.0,dqn
7098,16,-16.0,dqn
7099,100,-116.0,dqn
7100,16,-16.0,dqn
7101,41,-27.0,dqn
7102,34,-34.0,dqn
7103,23,-20.0,dqn
7104,100,-110.0,dqn
7105,62,-62.0,dqn
7106,86,-86.0,dqn
7107,100,-110.0,dqn
7108,94,-94.0,dqn
7109,43,-24.0,dqn
7110,91,-95.0,dqn
7111,7,-9.0,dqn
7112,39,-39.0,dqn
7113,68,-68.0,dqn
7114,5,-9.0,dqn
7115,100,-110.0,dqn
7116,98,-98.0,dqn
7117,7,-9.0,dqn
7118,39,-39.0,dqn
7119,87,-87.0,dqn
7120,43,-47.0,dqn
7121,6,-9.0,dqn
7122,30,-32.0,dqn
7123,97,-97.0,dqn
7124,22,-9.0,dqn
7125,78,-78.0,dqn
7126,33,-30.0,dqn
7127,83,-83.0,dqn
