Episode,Step,Return,Algorithm
16394,25,-25.0,DQN
16395,9,-9.0,DQN
16396,50,-50.0,DQN
16397,49,-49.0,DQN
16398,50,-50.0,DQN
16399,40,-40.0,DQN
16400,50,-50.0,DQN
16401,8,-8.0,DQN
16402,25,-25.0,DQN
16403,9,-9.0,DQN
16404,26,-26.0,DQN
16405,50,-50.0,DQN
16406,9,-9.0,DQN
16407,22,-22.0,DQN
16408,33,-33.0,DQN
16409,8,-8.0,DQN
16410,32,-32.0,DQN
16411,35,-35.0,DQN
16412,8,-8.0,DQN
16413,50,-50.0,DQN
16414,8,-8.0,DQN
16415,9,-9.0,DQN
16416,10,-10.0,DQN
16417,35,-35.0,DQN
16418,18,-18.0,DQN
16419,12,-12.0,DQN
16420,50,-50.0,DQN
16421,50,-50.0,DQN
16422,50,-50.0,DQN
16423,39,-39.0,DQN
16424,50,-50.0,DQN
16425,8,-8.0,DQN
16426,48,-48.0,DQN
16427,50,-50.0,DQN
16428,50,-50.0,DQN
16429,42,-42.0,DQN
16430,50,-50.0,DQN
16431,19,-19.0,DQN
16432,50,-50.0,DQN
16433,8,-8.0,DQN
16434,50,-50.0,DQN
16435,39,-39.0,DQN
16436,15,-15.0,DQN
16437,26,-26.0,DQN
16438,8,-8.0,DQN
16439,8,-8.0,DQN
16440,8,-8.0,DQN
16441,50,-50.0,DQN
16442,9,-9.0,DQN
16443,50,-50.0,DQN
16444,8,-8.0,DQN
16445,50,-50.0,DQN
16446,50,-50.0,DQN
16447,50,-50.0,DQN
16448,29,-29.0,DQN
16449,41,-41.0,DQN
16450,50,-50.0,DQN
16451,8,-8.0,DQN
16452,8,-8.0,DQN
16453,8,-8.0,DQN
16454,8,-8.0,DQN
16455,21,-21.0,DQN
16456,8,-8.0,DQN
16457,44,-44.0,DQN
16458,50,-50.0,DQN
16459,50,-50.0,DQN
16460,50,-50.0,DQN
16461,8,-8.0,DQN
16462,46,-46.0,DQN
16463,16,-16.0,DQN
16464,50,-50.0,DQN
16465,50,-50.0,DQN
16466,50,-50.0,DQN
16467,50,-50.0,DQN
16468,50,-50.0,DQN
16469,26,-26.0,DQN
16470,50,-50.0,DQN
16471,42,-42.0,DQN
16472,8,-8.0,DQN
16473,8,-8.0,DQN
16474,8,-8.0,DQN
16475,22,-22.0,DQN
16476,50,-50.0,DQN
16477,50,-50.0,DQN
16478,20,-20.0,DQN
16479,50,-50.0,DQN
16480,38,-38.0,DQN
16481,50,-50.0,DQN
16482,8,-8.0,DQN
16483,50,-50.0,DQN
16484,8,-8.0,DQN
16485,50,-50.0,DQN
16486,50,-50.0,DQN
16487,50,-50.0,DQN
16488,22,-22.0,DQN
16489,50,-50.0,DQN
16490,50,-50.0,DQN
16491,50,-50.0,DQN
16492,50,-50.0,DQN
16493,33,-33.0,DQN
16494,50,-50.0,DQN
16495,45,-45.0,DQN
16496,31,-31.0,DQN
16497,50,-50.0,DQN
16498,50,-50.0,DQN
16499,50,-50.0,DQN
16500,50,-50.0,DQN
16501,50,-50.0,DQN
16502,8,-8.0,DQN
16503,50,-50.0,DQN
16504,37,-37.0,DQN
16505,50,-50.0,DQN
16506,50,-50.0,DQN
16507,50,-50.0,DQN
16508,8,-8.0,DQN
16509,50,-50.0,DQN
16510,50,-50.0,DQN
16511,8,-8.0,DQN
16512,12,-12.0,DQN
16513,35,-35.0,DQN
16514,8,-8.0,DQN
16515,50,-50.0,DQN
16516,50,-50.0,DQN
16517,8,-8.0,DQN
16518,15,-15.0,DQN
16519,50,-50.0,DQN
16520,50,-50.0,DQN
16521,22,-22.0,DQN
16522,50,-50.0,DQN
16523,44,-44.0,DQN
16524,50,-50.0,DQN
16525,8,-8.0,DQN
16526,8,-8.0,DQN
16527,14,-14.0,DQN
16528,50,-50.0,DQN
16529,50,-50.0,DQN
16530,50,-50.0,DQN
16531,10,-10.0,DQN
16532,12,-12.0,DQN
16533,50,-50.0,DQN
16534,50,-50.0,DQN
16535,50,-50.0,DQN
16536,50,-50.0,DQN
16537,38,-38.0,DQN
16538,50,-50.0,DQN
16539,50,-50.0,DQN
16540,21,-21.0,DQN
16541,50,-50.0,DQN
16542,8,-8.0,DQN
16543,22,-22.0,DQN
16544,50,-50.0,DQN
16545,34,-34.0,DQN
16546,50,-50.0,DQN
16547,20,-20.0,DQN
16548,50,-50.0,DQN
16549,50,-50.0,DQN
16550,19,-19.0,DQN
16551,50,-50.0,DQN
16552,38,-38.0,DQN
16553,50,-50.0,DQN
16554,49,-49.0,DQN
16555,34,-34.0,DQN
16556,9,-9.0,DQN
16557,50,-50.0,DQN
16558,50,-50.0,DQN
16559,50,-50.0,DQN
16560,14,-14.0,DQN
16561,22,-22.0,DQN
16562,8,-8.0,DQN
16563,50,-50.0,DQN
16564,50,-50.0,DQN
16565,12,-12.0,DQN
16566,14,-14.0,DQN
16567,28,-28.0,DQN
16568,50,-50.0,DQN
16569,47,-47.0,DQN
16570,40,-40.0,DQN
16571,8,-8.0,DQN
16572,50,-50.0,DQN
16573,50,-50.0,DQN
16574,18,-18.0,DQN
16575,24,-24.0,DQN
16576,23,-23.0,DQN
16577,23,-23.0,DQN
16578,43,-43.0,DQN
16579,8,-8.0,DQN
16580,40,-40.0,DQN
16581,18,-18.0,DQN
16582,50,-50.0,DQN
16583,50,-50.0,DQN
16584,50,-50.0,DQN
16585,50,-50.0,DQN
16586,50,-50.0,DQN
16587,14,-14.0,DQN
16588,12,-12.0,DQN
16589,33,-33.0,DQN
16590,25,-25.0,DQN
16591,49,-49.0,DQN
16592,50,-50.0,DQN
16593,31,-31.0,DQN
16594,50,-50.0,DQN
16595,14,-14.0,DQN
16596,50,-50.0,DQN
16597,31,-31.0,DQN
16598,50,-50.0,DQN
16599,50,-50.0,DQN
16600,46,-46.0,DQN
16601,50,-50.0,DQN
16602,50,-50.0,DQN
16603,50,-50.0,DQN
16604,50,-50.0,DQN
16605,9,-9.0,DQN
16606,50,-50.0,DQN
16607,50,-50.0,DQN
16608,50,-50.0,DQN
16609,50,-50.0,DQN
16610,50,-50.0,DQN
16611,50,-50.0,DQN
16612,50,-50.0,DQN
16613,44,-44.0,DQN
16614,50,-50.0,DQN
16615,50,-50.0,DQN
16616,50,-50.0,DQN
16617,50,-50.0,DQN
16618,46,-46.0,DQN
16619,50,-50.0,DQN
16620,50,-50.0,DQN
16621,50,-50.0,DQN
16622,50,-50.0,DQN
16623,50,-50.0,DQN
16624,50,-50.0,DQN
16625,50,-50.0,DQN
16626,50,-50.0,DQN
16627,50,-50.0,DQN
16628,22,-22.0,DQN
16629,50,-50.0,DQN
16630,50,-50.0,DQN
16631,50,-50.0,DQN
16632,50,-50.0,DQN
16633,50,-50.0,DQN
16634,50,-50.0,DQN
16635,50,-50.0,DQN
16636,50,-50.0,DQN
16637,38,-38.0,DQN
16638,50,-50.0,DQN
16639,50,-50.0,DQN
16640,50,-50.0,DQN
16641,43,-43.0,DQN
16642,37,-37.0,DQN
16643,50,-50.0,DQN
16644,50,-50.0,DQN
16645,50,-50.0,DQN
16646,50,-50.0,DQN
16647,50,-50.0,DQN
16648,50,-50.0,DQN
16649,50,-50.0,DQN
16650,50,-50.0,DQN
16651,50,-50.0,DQN
16652,50,-50.0,DQN
16653,50,-50.0,DQN
16654,50,-50.0,DQN
16655,50,-50.0,DQN
16656,50,-50.0,DQN
16657,50,-50.0,DQN
16658,40,-40.0,DQN
16659,50,-50.0,DQN
16660,50,-50.0,DQN
16661,50,-50.0,DQN
16662,50,-50.0,DQN
16663,50,-50.0,DQN
16664,50,-50.0,DQN
16665,50,-50.0,DQN
16666,50,-50.0,DQN
16667,50,-50.0,DQN
16668,50,-50.0,DQN
16669,31,-31.0,DQN
16670,37,-37.0,DQN
16671,50,-50.0,DQN
16672,50,-50.0,DQN
16673,50,-50.0,DQN
16674,50,-50.0,DQN
16675,50,-50.0,DQN
16676,50,-50.0,DQN
16677,50,-50.0,DQN
16678,50,-50.0,DQN
16679,50,-50.0,DQN
16680,50,-50.0,DQN
16681,50,-50.0,DQN
16682,26,-26.0,DQN
16683,50,-50.0,DQN
16684,50,-50.0,DQN
16685,50,-50.0,DQN
16686,50,-50.0,DQN
16687,50,-50.0,DQN
16688,11,-11.0,DQN
16689,50,-50.0,DQN
16690,38,-38.0,DQN
16691,50,-50.0,DQN
16692,50,-50.0,DQN
16693,50,-50.0,DQN
16694,50,-50.0,DQN
16695,50,-50.0,DQN
16696,50,-50.0,DQN
16697,50,-50.0,DQN
16698,50,-50.0,DQN
16699,50,-50.0,DQN
16700,50,-50.0,DQN
16701,50,-50.0,DQN
16702,50,-50.0,DQN
16703,50,-50.0,DQN
16704,50,-50.0,DQN
16705,50,-50.0,DQN
16706,50,-50.0,DQN
16707,50,-50.0,DQN
16708,50,-50.0,DQN
16709,50,-50.0,DQN
16710,50,-50.0,DQN
16711,50,-50.0,DQN
16712,50,-50.0,DQN
16713,50,-50.0,DQN
16714,50,-50.0,DQN
16715,50,-50.0,DQN
16716,50,-50.0,DQN
16717,50,-50.0,DQN
16718,50,-50.0,DQN
16719,50,-50.0,DQN
16720,50,-50.0,DQN
16721,50,-50.0,DQN
16722,50,-50.0,DQN
16723,50,-50.0,DQN
16724,50,-50.0,DQN
16725,50,-50.0,DQN
16726,50,-50.0,DQN
16727,50,-50.0,DQN
16728,50,-50.0,DQN
16729,50,-50.0,DQN
16730,50,-50.0,DQN
16731,50,-50.0,DQN
16732,50,-50.0,DQN
16733,50,-50.0,DQN
16734,50,-50.0,DQN
16735,50,-50.0,DQN
16736,50,-50.0,DQN
16737,50,-50.0,DQN
16738,50,-50.0,DQN
16739,50,-50.0,DQN
16740,50,-50.0,DQN
16741,50,-50.0,DQN
16742,50,-50.0,DQN
16743,50,-50.0,DQN
16744,39,-39.0,DQN
16745,50,-50.0,DQN
16746,50,-50.0,DQN
16747,50,-50.0,DQN
16748,50,-50.0,DQN
16749,50,-50.0,DQN
16750,50,-50.0,DQN
16751,50,-50.0,DQN
16752,50,-50.0,DQN
16753,50,-50.0,DQN
16754,50,-50.0,DQN
16755,50,-50.0,DQN
16756,50,-50.0,DQN
16757,50,-50.0,DQN
16758,50,-50.0,DQN
16759,50,-50.0,DQN
16760,50,-50.0,DQN
16761,25,-25.0,DQN
16762,50,-50.0,DQN
16763,50,-50.0,DQN
16764,50,-50.0,DQN
16765,50,-50.0,DQN
16766,50,-50.0,DQN
16767,50,-50.0,DQN
16768,28,-28.0,DQN
16769,50,-50.0,DQN
16770,50,-50.0,DQN
16771,50,-50.0,DQN
16772,50,-50.0,DQN
16773,50,-50.0,DQN
16774,50,-50.0,DQN
16775,50,-50.0,DQN
16776,50,-50.0,DQN
16777,50,-50.0,DQN
16778,50,-50.0,DQN
16779,28,-28.0,DQN
16780,50,-50.0,DQN
16781,50,-50.0,DQN
16782,15,-15.0,DQN
16783,15,-15.0,DQN
16784,49,-49.0,DQN
16785,50,-50.0,DQN
16786,30,-30.0,DQN
16787,50,-50.0,DQN
16788,50,-50.0,DQN
16789,50,-50.0,DQN
16790,50,-50.0,DQN
16791,50,-50.0,DQN
16792,42,-42.0,DQN
16793,25,-25.0,DQN
16794,8,-8.0,DQN
16795,50,-50.0,DQN
16796,50,-50.0,DQN
16797,50,-50.0,DQN
16798,8,-8.0,DQN
16799,50,-50.0,DQN
16800,50,-50.0,DQN
16801,11,-11.0,DQN
16802,50,-50.0,DQN
16803,29,-29.0,DQN
16804,50,-50.0,DQN
16805,50,-50.0,DQN
16806,41,-41.0,DQN
16807,50,-50.0,DQN
16808,50,-50.0,DQN
16809,50,-50.0,DQN
16810,50,-50.0,DQN
16811,50,-50.0,DQN
16812,50,-50.0,DQN
16813,50,-50.0,DQN
16814,32,-32.0,DQN
16815,50,-50.0,DQN
16816,50,-50.0,DQN
16817,10,-10.0,DQN
16818,50,-50.0,DQN
16819,50,-50.0,DQN
16820,50,-50.0,DQN
16821,50,-50.0,DQN
16822,37,-37.0,DQN
16823,50,-50.0,DQN
16824,50,-50.0,DQN
16825,24,-24.0,DQN
16826,50,-50.0,DQN
16827,50,-50.0,DQN
16828,50,-50.0,DQN
16829,50,-50.0,DQN
16830,50,-50.0,DQN
16831,44,-44.0,DQN
16832,50,-50.0,DQN
16833,50,-50.0,DQN
16834,50,-50.0,DQN
16835,50,-50.0,DQN
16836,50,-50.0,DQN
16837,50,-50.0,DQN
16838,35,-35.0,DQN
16839,50,-50.0,DQN
16840,50,-50.0,DQN
16841,50,-50.0,DQN
16842,50,-50.0,DQN
16843,50,-50.0,DQN
16844,50,-50.0,DQN
16845,50,-50.0,DQN
16846,50,-50.0,DQN
16847,50,-50.0,DQN
16848,50,-50.0,DQN
16849,50,-50.0,DQN
16850,23,-23.0,DQN
16851,50,-50.0,DQN
16852,50,-50.0,DQN
16853,50,-50.0,DQN
16854,50,-50.0,DQN
16855,50,-50.0,DQN
16856,50,-50.0,DQN
16857,50,-50.0,DQN
16858,50,-50.0,DQN
16859,50,-50.0,DQN
16860,50,-50.0,DQN
16861,27,-27.0,DQN
16862,50,-50.0,DQN
16863,50,-50.0,DQN
16864,50,-50.0,DQN
16865,50,-50.0,DQN
16866,50,-50.0,DQN
16867,50,-50.0,DQN
16868,18,-18.0,DQN
16869,28,-28.0,DQN
16870,50,-50.0,DQN
16871,50,-50.0,DQN
16872,50,-50.0,DQN
16873,50,-50.0,DQN
16874,50,-50.0,DQN
16875,50,-50.0,DQN
16876,50,-50.0,DQN
16877,50,-50.0,DQN
16878,50,-50.0,DQN
16879,50,-50.0,DQN
16880,50,-50.0,DQN
16881,50,-50.0,DQN
16882,50,-50.0,DQN
16883,50,-50.0,DQN
16884,50,-50.0,DQN
16885,38,-38.0,DQN
16886,50,-50.0,DQN
16887,50,-50.0,DQN
16888,50,-50.0,DQN
16889,50,-50.0,DQN
16890,50,-50.0,DQN
16891,50,-50.0,DQN
16892,50,-50.0,DQN
16893,50,-50.0,DQN
16894,50,-50.0,DQN
16895,50,-50.0,DQN
16896,50,-50.0,DQN
16897,50,-50.0,DQN
16898,50,-50.0,DQN
16899,49,-49.0,DQN
16900,50,-50.0,DQN
16901,40,-40.0,DQN
16902,50,-50.0,DQN
16903,50,-50.0,DQN
16904,50,-50.0,DQN
16905,50,-50.0,DQN
16906,50,-50.0,DQN
16907,25,-25.0,DQN
16908,50,-50.0,DQN
16909,50,-50.0,DQN
16910,29,-29.0,DQN
16911,50,-50.0,DQN
16912,50,-50.0,DQN
16913,50,-50.0,DQN
16914,50,-50.0,DQN
16915,50,-50.0,DQN
16916,50,-50.0,DQN
16917,50,-50.0,DQN
16918,50,-50.0,DQN
16919,34,-34.0,DQN
16920,49,-49.0,DQN
16921,50,-50.0,DQN
16922,50,-50.0,DQN
16923,50,-50.0,DQN
16924,50,-50.0,DQN
16925,50,-50.0,DQN
16926,50,-50.0,DQN
16927,50,-50.0,DQN
16928,50,-50.0,DQN
16929,50,-50.0,DQN
16930,50,-50.0,DQN
16931,50,-50.0,DQN
16932,50,-50.0,DQN
16933,50,-50.0,DQN
16934,50,-50.0,DQN
16935,50,-50.0,DQN
16936,50,-50.0,DQN
16937,50,-50.0,DQN
16938,50,-50.0,DQN
16939,50,-50.0,DQN
16940,50,-50.0,DQN
16941,50,-50.0,DQN
16942,50,-50.0,DQN
16943,50,-50.0,DQN
16944,50,-50.0,DQN
16945,50,-50.0,DQN
16946,50,-50.0,DQN
16947,50,-50.0,DQN
16948,50,-50.0,DQN
16949,50,-50.0,DQN
16950,24,-24.0,DQN
16951,50,-50.0,DQN
16952,50,-50.0,DQN
16953,50,-50.0,DQN
16954,50,-50.0,DQN
16955,50,-50.0,DQN
16956,50,-50.0,DQN
16957,50,-50.0,DQN
16958,50,-50.0,DQN
16959,50,-50.0,DQN
16960,50,-50.0,DQN
16961,50,-50.0,DQN
16962,50,-50.0,DQN
16963,50,-50.0,DQN
16964,50,-50.0,DQN
16965,50,-50.0,DQN
16966,50,-50.0,DQN
16967,50,-50.0,DQN
16968,50,-50.0,DQN
16969,50,-50.0,DQN
16970,50,-50.0,DQN
16971,50,-50.0,DQN
16972,41,-41.0,DQN
16973,50,-50.0,DQN
16974,50,-50.0,DQN
16975,50,-50.0,DQN
16976,50,-50.0,DQN
16977,50,-50.0,DQN
16978,50,-50.0,DQN
16979,50,-50.0,DQN
16980,50,-50.0,DQN
16981,50,-50.0,DQN
16982,50,-50.0,DQN
16983,45,-45.0,DQN
16984,50,-50.0,DQN
16985,50,-50.0,DQN
16986,50,-50.0,DQN
16987,50,-50.0,DQN
16988,50,-50.0,DQN
16989,50,-50.0,DQN
16990,50,-50.0,DQN
16991,35,-35.0,DQN
16992,9,-9.0,DQN
16993,50,-50.0,DQN
16994,13,-13.0,DQN
16995,9,-9.0,DQN
16996,48,-48.0,DQN
16997,43,-43.0,DQN
16998,8,-8.0,DQN
16999,28,-28.0,DQN
17000,8,-8.0,DQN
17001,8,-8.0,DQN
17002,24,-24.0,DQN
17003,8,-8.0,DQN
17004,20,-20.0,DQN
17005,8,-8.0,DQN
17006,50,-50.0,DQN
17007,50,-50.0,DQN
17008,50,-50.0,DQN
17009,24,-24.0,DQN
17010,50,-50.0,DQN
17011,50,-50.0,DQN
17012,50,-50.0,DQN
17013,27,-27.0,DQN
17014,50,-50.0,DQN
17015,50,-50.0,DQN
17016,12,-12.0,DQN
17017,50,-50.0,DQN
17018,29,-29.0,DQN
17019,50,-50.0,DQN
17020,50,-50.0,DQN
17021,22,-22.0,DQN
17022,50,-50.0,DQN
17023,42,-42.0,DQN
17024,19,-19.0,DQN
17025,50,-50.0,DQN
17026,21,-21.0,DQN
17027,50,-50.0,DQN
17028,15,-15.0,DQN
17029,50,-50.0,DQN
17030,29,-29.0,DQN
17031,50,-50.0,DQN
17032,13,-13.0,DQN
17033,50,-50.0,DQN
17034,46,-46.0,DQN
17035,50,-50.0,DQN
17036,50,-50.0,DQN
17037,50,-50.0,DQN
17038,22,-22.0,DQN
17039,26,-26.0,DQN
17040,50,-50.0,DQN
17041,50,-50.0,DQN
17042,14,-14.0,DQN
17043,50,-50.0,DQN
17044,50,-50.0,DQN
17045,50,-50.0,DQN
17046,50,-50.0,DQN
17047,50,-50.0,DQN
17048,50,-50.0,DQN
17049,11,-11.0,DQN
17050,8,-8.0,DQN
17051,50,-50.0,DQN
17052,50,-50.0,DQN
17053,24,-24.0,DQN
17054,50,-50.0,DQN
17055,9,-9.0,DQN
17056,18,-18.0,DQN
17057,12,-12.0,DQN
17058,26,-26.0,DQN
17059,50,-50.0,DQN
17060,50,-50.0,DQN
17061,50,-50.0,DQN
17062,50,-50.0,DQN
17063,50,-50.0,DQN
17064,50,-50.0,DQN
17065,50,-50.0,DQN
17066,50,-50.0,DQN
17067,25,-25.0,DQN
17068,50,-50.0,DQN
17069,27,-27.0,DQN
17070,50,-50.0,DQN
17071,50,-50.0,DQN
17072,50,-50.0,DQN
17073,50,-50.0,DQN
17074,50,-50.0,DQN
17075,48,-48.0,DQN
17076,27,-27.0,DQN
17077,50,-50.0,DQN
17078,50,-50.0,DQN
17079,50,-50.0,DQN
17080,48,-48.0,DQN
17081,50,-50.0,DQN
17082,50,-50.0,DQN
17083,39,-39.0,DQN
17084,50,-50.0,DQN
17085,15,-15.0,DQN
17086,40,-40.0,DQN
17087,9,-9.0,DQN
17088,24,-24.0,DQN
17089,18,-18.0,DQN
17090,50,-50.0,DQN
17091,30,-30.0,DQN
17092,50,-50.0,DQN
17093,37,-37.0,DQN
17094,50,-50.0,DQN
17095,50,-50.0,DQN
17096,50,-50.0,DQN
17097,48,-48.0,DQN
17098,50,-50.0,DQN
17099,50,-50.0,DQN
17100,50,-50.0,DQN
17101,50,-50.0,DQN
17102,43,-43.0,DQN
17103,9,-9.0,DQN
17104,50,-50.0,DQN
17105,50,-50.0,DQN
17106,50,-50.0,DQN
17107,25,-25.0,DQN
17108,50,-50.0,DQN
17109,42,-42.0,DQN
17110,50,-50.0,DQN
17111,50,-50.0,DQN
17112,50,-50.0,DQN
17113,50,-50.0,DQN
17114,33,-33.0,DQN
17115,50,-50.0,DQN
17116,50,-50.0,DQN
17117,8,-8.0,DQN
17118,33,-33.0,DQN
17119,50,-50.0,DQN
17120,50,-50.0,DQN
17121,50,-50.0,DQN
17122,50,-50.0,DQN
17123,50,-50.0,DQN
17124,50,-50.0,DQN
17125,21,-21.0,DQN
17126,50,-50.0,DQN
17127,50,-50.0,DQN
17128,50,-50.0,DQN
17129,50,-50.0,DQN
17130,50,-50.0,DQN
17131,12,-12.0,DQN
17132,31,-31.0,DQN
17133,13,-13.0,DQN
17134,50,-50.0,DQN
17135,15,-15.0,DQN
17136,50,-50.0,DQN
17137,50,-50.0,DQN
17138,50,-50.0,DQN
17139,9,-9.0,DQN
17140,34,-34.0,DQN
17141,50,-50.0,DQN
17142,24,-24.0,DQN
17143,50,-50.0,DQN
17144,50,-50.0,DQN
17145,41,-41.0,DQN
17146,50,-50.0,DQN
17147,50,-50.0,DQN
17148,40,-40.0,DQN
17149,50,-50.0,DQN
17150,18,-18.0,DQN
17151,19,-19.0,DQN
17152,40,-40.0,DQN
17153,50,-50.0,DQN
17154,30,-30.0,DQN
17155,40,-40.0,DQN
17156,45,-45.0,DQN
17157,35,-35.0,DQN
17158,40,-40.0,DQN
17159,36,-36.0,DQN
17160,45,-45.0,DQN
17161,50,-50.0,DQN
17162,39,-39.0,DQN
17163,30,-30.0,DQN
17164,40,-40.0,DQN
17165,40,-40.0,DQN
17166,50,-50.0,DQN
17167,27,-27.0,DQN
17168,50,-50.0,DQN
17169,33,-33.0,DQN
17170,40,-40.0,DQN
17171,50,-50.0,DQN
17172,25,-25.0,DQN
17173,50,-50.0,DQN
17174,31,-31.0,DQN
17175,50,-50.0,DQN
17176,27,-27.0,DQN
17177,50,-50.0,DQN
17178,50,-50.0,DQN
17179,50,-50.0,DQN
17180,50,-50.0,DQN
17181,50,-50.0,DQN
17182,50,-50.0,DQN
17183,50,-50.0,DQN
17184,50,-50.0,DQN
17185,50,-50.0,DQN
17186,50,-50.0,DQN
17187,50,-50.0,DQN
17188,26,-26.0,DQN
17189,15,-15.0,DQN
17190,37,-37.0,DQN
17191,50,-50.0,DQN
17192,50,-50.0,DQN
17193,50,-50.0,DQN
17194,50,-50.0,DQN
17195,50,-50.0,DQN
17196,50,-50.0,DQN
17197,50,-50.0,DQN
17198,50,-50.0,DQN
17199,38,-38.0,DQN
17200,50,-50.0,DQN
17201,50,-50.0,DQN
17202,33,-33.0,DQN
17203,28,-28.0,DQN
17204,50,-50.0,DQN
17205,20,-20.0,DQN
17206,50,-50.0,DQN
17207,50,-50.0,DQN
17208,46,-46.0,DQN
17209,50,-50.0,DQN
17210,50,-50.0,DQN
17211,42,-42.0,DQN
17212,43,-43.0,DQN
17213,11,-11.0,DQN
17214,25,-25.0,DQN
17215,50,-50.0,DQN
17216,50,-50.0,DQN
17217,50,-50.0,DQN
17218,50,-50.0,DQN
17219,50,-50.0,DQN
17220,50,-50.0,DQN
17221,50,-50.0,DQN
17222,30,-30.0,DQN
17223,50,-50.0,DQN
17224,50,-50.0,DQN
17225,50,-50.0,DQN
17226,50,-50.0,DQN
17227,50,-50.0,DQN
17228,18,-18.0,DQN
17229,50,-50.0,DQN
17230,50,-50.0,DQN
17231,50,-50.0,DQN
17232,50,-50.0,DQN
17233,48,-48.0,DQN
17234,50,-50.0,DQN
17235,35,-35.0,DQN
17236,50,-50.0,DQN
17237,18,-18.0,DQN
17238,32,-32.0,DQN
17239,14,-14.0,DQN
17240,16,-16.0,DQN
17241,50,-50.0,DQN
17242,50,-50.0,DQN
17243,50,-50.0,DQN
17244,50,-50.0,DQN
17245,50,-50.0,DQN
17246,50,-50.0,DQN
17247,50,-50.0,DQN
17248,50,-50.0,DQN
17249,50,-50.0,DQN
17250,50,-50.0,DQN
17251,50,-50.0,DQN
17252,50,-50.0,DQN
17253,50,-50.0,DQN
17254,50,-50.0,DQN
17255,50,-50.0,DQN
17256,50,-50.0,DQN
17257,50,-50.0,DQN
17258,50,-50.0,DQN
17259,50,-50.0,DQN
17260,50,-50.0,DQN
17261,50,-50.0,DQN
17262,50,-50.0,DQN
17263,50,-50.0,DQN
17264,50,-50.0,DQN
17265,44,-44.0,DQN
17266,50,-50.0,DQN
17267,50,-50.0,DQN
17268,50,-50.0,DQN
17269,50,-50.0,DQN
17270,39,-39.0,DQN
17271,50,-50.0,DQN
17272,8,-8.0,DQN
17273,8,-8.0,DQN
17274,8,-8.0,DQN
17275,8,-8.0,DQN
17276,8,-8.0,DQN
17277,8,-8.0,DQN
17278,10,-10.0,DQN
17279,9,-9.0,DQN
17280,8,-8.0,DQN
17281,14,-14.0,DQN
17282,8,-8.0,DQN
17283,8,-8.0,DQN
17284,9,-9.0,DQN
17285,8,-8.0,DQN
17286,12,-12.0,DQN
17287,24,-24.0,DQN
17288,50,-50.0,DQN
17289,50,-50.0,DQN
17290,50,-50.0,DQN
17291,50,-50.0,DQN
17292,10,-10.0,DQN
17293,8,-8.0,DQN
17294,10,-10.0,DQN
17295,8,-8.0,DQN
17296,50,-50.0,DQN
17297,16,-16.0,DQN
17298,16,-16.0,DQN
17299,8,-8.0,DQN
17300,10,-10.0,DQN
17301,30,-30.0,DQN
17302,8,-8.0,DQN
17303,8,-8.0,DQN
17304,8,-8.0,DQN
17305,9,-9.0,DQN
17306,8,-8.0,DQN
17307,12,-12.0,DQN
17308,15,-15.0,DQN
17309,9,-9.0,DQN
17310,12,-12.0,DQN
17311,8,-8.0,DQN
17312,9,-9.0,DQN
17313,8,-8.0,DQN
17314,23,-23.0,DQN
17315,35,-35.0,DQN
17316,18,-18.0,DQN
17317,42,-42.0,DQN
17318,30,-30.0,DQN
17319,23,-23.0,DQN
17320,50,-50.0,DQN
17321,35,-35.0,DQN
17322,45,-45.0,DQN
17323,49,-49.0,DQN
17324,8,-8.0,DQN
17325,8,-8.0,DQN
17326,29,-29.0,DQN
17327,23,-23.0,DQN
17328,50,-50.0,DQN
17329,39,-39.0,DQN
17330,42,-42.0,DQN
17331,9,-9.0,DQN
17332,9,-9.0,DQN
17333,32,-32.0,DQN
17334,49,-49.0,DQN
17335,50,-50.0,DQN
17336,21,-21.0,DQN
17337,50,-50.0,DQN
17338,50,-50.0,DQN
17339,50,-50.0,DQN
17340,50,-50.0,DQN
17341,50,-50.0,DQN
17342,8,-8.0,DQN
17343,8,-8.0,DQN
17344,38,-38.0,DQN
17345,10,-10.0,DQN
17346,19,-19.0,DQN
17347,50,-50.0,DQN
17348,50,-50.0,DQN
17349,10,-10.0,DQN
17350,8,-8.0,DQN
17351,24,-24.0,DQN
17352,34,-34.0,DQN
17353,8,-8.0,DQN
17354,8,-8.0,DQN
17355,9,-9.0,DQN
17356,8,-8.0,DQN
17357,9,-9.0,DQN
17358,8,-8.0,DQN
17359,8,-8.0,DQN
17360,8,-8.0,DQN
17361,10,-10.0,DQN
17362,8,-8.0,DQN
17363,8,-8.0,DQN
17364,9,-9.0,DQN
17365,8,-8.0,DQN
17366,8,-8.0,DQN
17367,8,-8.0,DQN
17368,8,-8.0,DQN
17369,8,-8.0,DQN
17370,8,-8.0,DQN
17371,8,-8.0,DQN
17372,8,-8.0,DQN
17373,8,-8.0,DQN
17374,8,-8.0,DQN
17375,8,-8.0,DQN
17376,8,-8.0,DQN
17377,50,-50.0,DQN
17378,8,-8.0,DQN
17379,30,-30.0,DQN
17380,11,-11.0,DQN
17381,8,-8.0,DQN
17382,8,-8.0,DQN
17383,8,-8.0,DQN
17384,8,-8.0,DQN
17385,8,-8.0,DQN
17386,8,-8.0,DQN
17387,9,-9.0,DQN
17388,8,-8.0,DQN
17389,8,-8.0,DQN
17390,8,-8.0,DQN
17391,12,-12.0,DQN
